1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Exchange rate (USD/LCU),FCS,Fatality,Lat,Lon,NDVI Anomaly,Population,Rainfall (mm),Ramadan,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,rCSI,subsample,h,r2_train,r2_val,val_loss,train_loss
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,5,-3.4406831844178734,-3.8992007719964388,474.2733641425644,484.9061788337009
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,6,-3.470889731182022,-3.9064641678816363,474.9765064226812,486.6094502242961
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,7,-3.5064714371053993,-3.9212381676313424,476.4067222658828,488.92579180119355
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,8,-3.5345868748788916,-3.932946809685625,477.5401922572265,490.479610503578
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,9,-3.5602531628427556,-3.934890746614518,477.7283775449609,491.796818025039
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,10,-3.589644107662696,-3.949275587788681,479.12092039711814,493.62847540745804
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,11,-3.616529829287619,-3.962042878066738,480.35687417671613,495.3032104948749
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,12,-3.632843965074309,-3.964930237419607,480.63638867255014,495.93379656131094
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,13,-3.6598607206253218,-3.9687297444485754,481.0042047847234,497.82099339375526
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,14,-3.6699473426772493,-3.949725069671924,479.1644330627156,497.9401515198525
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,15,-3.685753367612958,-3.9450647462334696,478.7132845227778,498.6980050239907
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,16,-3.7062867390547947,-3.9434952071105567,478.56134329100956,499.89160591204944
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,17,-3.720516912578106,-3.9614060830182267,480.29522842183036,500.3711585876802
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,18,-3.7389511606302515,-3.988094575120112,482.87884185637336,501.2129716725273
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,19,-3.747303717764858,-3.9929471757967385,483.34860403899285,500.9473601794168
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,20,-3.764651358423802,-4.03131639432627,487.06298505712505,501.6105018402109
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,21,-3.7791210602092606,-4.038096211427093,487.7193138777479,502.1084549863762
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,22,-3.7834112179414916,-4.04845014168613,488.7216392701098,501.68486751379993
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,23,-3.78916109830008,-4.018894679048799,485.8604851051448,501.6037086177547
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,24,-3.795654918007667,-4.0546016554143955,489.31714438334166,501.81205211841706
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,25,-3.802109704984044,-4.073894945023616,491.1848558314301,502.239255213202
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,26,-3.792567399163781,-4.078592997419761,491.6396567711209,501.1530681187844
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,27,-3.792535987327355,-4.101367858565483,493.844406181515,501.1810053898295
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,28,-3.7869844487772264,-4.100183586121457,493.7297611807834,500.7430881297069
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,29,-3.781029256922406,-4.14156435017442,497.7356786949968,500.36254976869554
1,1,81,61,81,61,0,0,41,,61,21,0.63,0.02,0.02,9,10.0,30,,0.46,30,-3.76896107604641,-4.11640534632065,495.3001293163294,499.463976533969
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,1,0.9967638327901092,0.9589687543901995,3.9720819366196243,0.35819664617949737
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,2,0.9958147103761092,0.9318945478145421,6.59303495155296,0.46164753404368597
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,3,0.9960563303086698,0.9093870610768094,8.771900842192622,0.4335201907353662
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,4,0.9941199995361563,0.8989822227454874,9.779154455264013,0.6442102807866644
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,5,0.995135869840437,0.8774654703186836,11.862111050391375,0.5311450223019298
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,6,0.9941032568009104,0.8066333522165303,18.719104365234035,0.6417986438382179
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,7,0.9931169329181204,0.7761189143929731,21.673093343236275,0.7467725181434535
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,8,0.9927305655703517,0.7906233257979893,20.268975342748316,0.786291996606734
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,9,0.9918100323234527,0.7676482306842641,22.493108657178993,0.8832404472349702
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,10,0.9916438830778971,0.7446147199403952,24.722896971009824,0.8987226808495752
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,11,0.9910501795316496,0.7407547019280283,25.096570925921068,0.9602179505489695
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,12,0.9924369744152391,0.7146305940791824,27.625548424764492,0.8096020543788356
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,13,0.9916284311094428,0.7606734085989925,23.168315183432387,0.8943492072445942
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,14,0.9921630771817009,0.7391985695492667,25.247214300763964,0.8356236696570754
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,15,0.9918868463342193,0.7077827799579066,28.288459783466976,0.863471299096357
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,16,0.9902058485411263,0.7290362734107972,26.230988308262095,1.0403136002515483
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,17,0.9915904719756163,0.6570903402870674,33.19580590341088,0.8914034964103683
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,18,0.9915907645229146,0.6586351025332409,33.04626322871976,0.8893988901973535
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,19,0.99175359869688,0.5965713793493315,39.054420917193234,0.8701808877994325
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,20,0.9908685686456411,0.6308873038073208,35.73242418879205,0.961334108125521
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,21,0.9894676386084048,0.6456879754675102,34.299626337360664,1.1065607334626553
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,22,0.9899456270856454,0.6464459346707927,34.226251132311226,1.0545041004530187
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,23,0.991611527823789,0.5923660970009865,39.46151862543967,0.8785857620696279
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,24,0.9896916657027115,0.5149434737493475,46.95651417658829,1.0786527546469198
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,25,0.988061074052504,0.5573246611477883,42.85374940754534,1.2486589528957621
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,26,0.989476192736367,0.48676939216116927,49.683941991514764,1.100461998589865
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,27,0.9901329920688815,0.5767031872744625,40.97778652993559,1.0318455548760874
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,28,0.9904272912307732,0.5406520553205709,44.46776222773745,1.0013543603830517
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,29,0.9894611385976,0.49455041481923684,48.93069019305715,1.1029532093594012
,1,1,81,81,61,,0,41,,1,61,0.33,0.45,0.4,11,6.0,75,,0.16,30,0.9906996595256922,0.562828499447226,42.320943338259205,0.9740454917423247
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,1,0.9997981290218811,0.9854753336821673,1.406078803094149,0.022344181444688745
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,2,0.9997687843262699,0.9608885389692815,3.786234747838421,0.02550364615161873
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,3,0.9997662677329194,0.9138032717379134,8.344383950258743,0.025693748446663636
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,4,0.9997537191759678,0.9149688505333785,8.231548611960642,0.026982419436482306
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,5,0.9997594596782271,0.8409744511784009,15.394670586954309,0.026266113442981395
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,6,0.9997487513000044,0.8626627145153903,13.29511065994763,0.027345785542800333
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,7,0.9997548088071153,0.8415971080367287,15.334393497557683,0.02660181026262219
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,8,0.9997471521168616,0.8465772308233348,14.852286374831177,0.0273490694213711
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,9,0.9997535202557057,0.8116606741289285,18.232428071082264,0.026581408887378668
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,10,0.9997379436917456,0.7853081677514293,20.78351598009072,0.028184855487703896
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,11,0.9997429587802277,0.7804725555667995,21.251633570127453,0.02757771445017626
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,12,0.9997586842202933,0.7942516515146173,19.91773065531556,0.025832221353084158
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,13,0.9997517887952616,0.7528596365850471,23.924737324953796,0.026516832996185312
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,14,0.9997313872030562,0.7183021479944498,27.270118976561836,0.028641243036726088
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,15,0.9997365372410402,0.6870787552316369,30.292739239484728,0.028039963263871627
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,16,0.9997320143131856,0.6537258645906516,33.52150825393218,0.028464860466616622
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,17,0.9997328034478056,0.6647962039681026,32.44982996535206,0.0283226288281875
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,18,0.9997416937598752,0.5703250714460883,41.59522814778162,0.02731963968948483
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,19,0.9997410776425335,0.5072754112281412,47.69883072527425,0.027322134663290656
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,20,0.9997479259312236,0.5978263139305539,38.932935378364704,0.02653772346139493
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,21,0.9997435677915463,0.6070285118507796,38.04210490044725,0.026941518821842873
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,22,0.9997393940704399,0.6102697437776117,37.72833331984747,0.027332387973305002
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,23,0.9997243356738931,0.4836476833286885,49.98614298689281,0.028872331807316274
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,24,0.9997507908927452,0.5824037737200265,40.42593400603476,0.026076966682605007
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,25,0.999747474242455,0.5328755781301426,45.22057399641688,0.026410964385068476
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,26,0.9997213668190859,0.49337862903910523,49.04412640640323,0.029136340058395445
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,27,0.9997451123968004,0.6100660429561819,37.74805283704103,0.026654953780365948
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,28,0.9997335927081827,0.5180064067118522,46.6600030540857,0.027867567031455025
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,29,0.9997471229878395,0.5115402167131791,47.285970804047075,0.026465051724853927
41,,81,41,21,61,0,0,,,61,,0.11,0.27,0.49,15,7.0,65,41,0.84,30,0.9997381837970036,0.4464582212611968,53.586316179675435,0.027420597439219093
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,1,0.9996088332439551,0.8697330210919515,12.610660636027001,0.04625732824670684
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,2,0.9996094940921488,0.8544614873567354,14.089040889724222,0.04605443488802833
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,3,0.9995535034179017,0.6949217080668273,29.533492211434996,0.052521268373133916
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,4,0.9995947978774112,0.9097385915099441,8.737870491349632,0.047539637601398246
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,5,0.9995654586565269,0.8276684327725384,16.682776628405563,0.0508451915359698
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,6,0.9995642460965178,0.801655068046185,19.20103349837409,0.05084226242642722
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,7,0.9995192289113796,0.7633398432428671,22.910187585142243,0.0559259545161453
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,8,0.9995429643565532,0.7677458815313009,22.483655442687322,0.052998651096834555
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,9,0.9995396330772149,0.5423110405951834,44.3071620474487,0.053209086462101214
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,10,0.9995515320353123,0.6967633108282224,29.3552135129882,0.05165131347605375
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,11,0.9995401463461419,0.7428530890874157,24.893433887111637,0.05277281103024661
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,12,0.9995560631934364,0.632891211573506,35.53843334785071,0.050760579194163005
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,13,0.9995384888117965,0.6842439695408149,30.567164275073026,0.052579814573544735
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,14,0.999520076379706,0.5044239345186788,47.97487155615855,0.05448249855642787
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,15,0.999513323057064,0.5936706131547285,39.33523327939916,0.055051274667575104
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,16,0.9995237333787663,0.6880875803584527,30.195078639522933,0.05368025434114463
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,17,0.999533850599665,0.5045520738126954,47.96246686876556,0.052348599299522985
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,18,0.9995206749635035,0.45765341359375045,52.50255134192221,0.05362907141566642
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,19,0.9995190664226372,0.5921226471765304,39.485086095445126,0.053611616637521314
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,20,0.9995246052360381,0.6259852023702783,36.20697835550501,0.05280512187839403
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,21,0.9995302683535179,0.596090995214636,39.10092511456049,0.05199246190370375
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,22,0.9995227497836895,0.476433009483745,50.684568667912274,0.05264184925789507
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,23,0.9995299445179953,0.6038286564842188,38.35187097048523,0.05167231491595417
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,24,0.9995099037198991,0.5750111841059327,41.14158304945474,0.053694734236446114
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,25,0.999504988137597,0.5010435792521584,48.302111148667926,0.054053464457321176
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,26,0.9994866805144134,0.45176822135125105,53.07227486487522,0.05586944158533639
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,27,0.9995200194415405,0.5711387850545124,41.516455566604336,0.05207508310421505
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,28,0.9994843468150539,0.4905603668896795,49.31695185954324,0.05577517429612033
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,29,0.9995118319164658,0.4993796668814428,48.46318830276383,0.05264609256777266
61,61,1,21,1,,,,61,,,21,0.47000000000000003,0.47000000000000003,0.34,15,3.0,75,,0.48,30,0.9995037042186149,0.49621258577921906,48.76978161844292,0.05337793610343051
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,1,0.9994011902364891,0.9973931534640886,0.25235909568292103,0.06627953226074935
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,2,0.9980015044101229,0.9908167517259608,0.8889960333081228,0.22043888088351557
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,3,0.996201918560197,0.9810396573399178,1.8354800950581296,0.4175159481108693
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,4,0.9939086503469307,0.966847979975885,3.2093234788072444,0.6673656055816696
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,5,0.992181140359774,0.9485292366171647,4.98269273716977,0.8537905528326933
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,6,0.9901023741910155,0.9307703199782899,6.701867257632291,1.077252749009852
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,7,0.9893886971210661,0.9138679208814584,8.338125507662694,1.1512642950328975
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,8,0.9875552139637115,0.8987204603871028,9.804494693416038,1.3460793620901101
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,9,0.9882381456561681,0.8760051345037342,12.00348071698939,1.268447679068023
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,10,0.9883572133923016,0.8708307945887479,12.504389275937392,1.2522127789946056
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,11,0.9888674942379962,0.8591050975202635,13.63951029963052,1.1943962345466022
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,12,0.9893657536296451,0.8485679488991875,14.65957237864414,1.1383681850234437
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,13,0.9907490589354768,0.8390405105976676,15.581888165486498,0.9882940599885616
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,14,0.9901889009573731,0.8242491743543995,17.01378229000508,1.046123175569081
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,15,0.9911016210165186,0.8229532351088793,17.1392373375325,0.9470417025534176
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,16,0.9909067947325365,0.7981160846601852,19.54362928781727,0.9658606107270898
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,17,0.9919178425635716,0.8019229898543887,19.17509698684547,0.8567024661172273
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,18,0.991601916786408,0.7901551600922974,20.314296719549976,0.8882193762211915
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,19,0.991396588018933,0.7749129842035561,21.789834949566252,0.9078535473354263
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,20,0.992343122486404,0.7524153628344368,23.967745810645308,0.806096791391362
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,21,0.992887108760724,0.751353027320982,24.07058655166865,0.7473011848087923
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,22,0.9916513598814459,0.707634196361645,28.302843607550734,0.8756065955792125
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,23,0.9920960524451904,0.6977189426924512,29.262702354490628,0.8278379709590578
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,24,0.9930998067039828,0.7046996139657737,28.586929590145857,0.722028631561065
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,25,0.9934541249465925,0.6702782352169052,31.91913495534845,0.6846148075563389
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,26,0.9935236324601872,0.6791334629320398,31.061893369596113,0.6772260445222834
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,27,0.9938843716754905,0.6739889016228189,31.559919172724733,0.6395438157111212
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,28,0.9935477205623479,0.6706639967187524,31.881790822345465,0.674941472164386
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,29,0.9947699665345816,0.6739819502497623,31.56059210923793,0.5473534545607149
21,21,21,1,81,81,,,,0,,61,0.8300000000000001,0.14,0.08,5,8.0,90,1,0.98,30,0.9949851901790209,0.6635288353687152,32.572519195129246,0.525212266321185
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,1,0.9999201793291511,0.9974698135368465,0.24493791980253157,0.0088349874216875
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,2,0.9999056097564482,0.9915138766101526,0.8215099719197123,0.010411471388921198
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,3,0.9998964020092778,0.9815061546197811,1.7903202323416074,0.01138833224203572
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,4,0.9998886967360486,0.9648415557075186,3.403557932944053,0.012194336950052653
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,5,0.9998807143342366,0.9461955088838384,5.208612219670676,0.013025553495446556
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,6,0.9998792470975665,0.9268858740256953,7.077905990377726,0.013142686802662904
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,7,0.9998721869721207,0.9105085533800331,8.663333352868616,0.013866965924578518
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,8,0.9998708690236298,0.8913759935479169,10.51548515038292,0.013967338754694568
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,9,0.9998683530224209,0.8817437944070537,11.447942443568436,0.01419736193672742
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,10,0.999871080708803,0.86411777948986,13.154251243768519,0.013865613906300233
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,11,0.9998557095205405,0.8460365430451688,14.90462834313085,0.0154807919287677
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,12,0.9998597996084219,0.8426251931314841,15.234868411894439,0.015008084234842171
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,13,0.999855184307733,0.8384160685814995,15.642338069359148,0.015470911279439007
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,14,0.9998552005514614,0.827983775206621,16.652249502853955,0.015439458746436393
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,15,0.9998562088036362,0.8134851309951616,18.055809202831888,0.01530349063232322
21,21,21,,81,81,,,,0,,81,0.84,0.12,0.09,16,7.0,90,21,0.99,16,0.9998339089776522,0.802523856320232,19.116929344117928,0.017641829427847474
