date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2015-01-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,32000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2015-02-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,35000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2015-03-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,35000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2015-05-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,38000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2015-06-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,45000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2015-07-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,48000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2015-09-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,42000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2015-10-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,42000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2015-11-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,38000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2016-03-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,32000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2016-05-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,35000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2016-06-15,Groundnuts (shelled) - Wholesale,90 KG,pulses and nuts,24000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,119,14,17,5,1587_119_14_17,
2013-09-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2013-10-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2014-01-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,27000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2014-02-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2014-03-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,28000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2014-04-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,32000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2014-05-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,32000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2014-06-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2014-07-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2014-08-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2014-09-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2014-10-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,38000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2014-12-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,23000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2015-01-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,24000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2015-02-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,26000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2015-03-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,21000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2015-05-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,24000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2015-06-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,40000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2015-07-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,28000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2015-09-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,23000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2015-10-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,23000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2015-11-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,22000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2016-03-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,22000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2016-05-15,Beans (niebe) - Wholesale,90 KG,pulses and nuts,25000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,120,14,17,5,1587_120_14_17,
2013-09-15,Sesame - Wholesale,90 KG,pulses and nuts,37500.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2013-10-15,Sesame - Wholesale,90 KG,pulses and nuts,35000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2014-01-15,Sesame - Wholesale,90 KG,pulses and nuts,34000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2014-02-15,Sesame - Wholesale,90 KG,pulses and nuts,38000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2014-03-15,Sesame - Wholesale,90 KG,pulses and nuts,45000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2014-04-15,Sesame - Wholesale,90 KG,pulses and nuts,46000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2014-05-15,Sesame - Wholesale,90 KG,pulses and nuts,50000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2014-06-15,Sesame - Wholesale,90 KG,pulses and nuts,50000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2014-07-15,Sesame - Wholesale,90 KG,pulses and nuts,48000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2014-08-15,Sesame - Wholesale,90 KG,pulses and nuts,48000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2014-09-15,Sesame - Wholesale,90 KG,pulses and nuts,45000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2014-10-15,Sesame - Wholesale,90 KG,pulses and nuts,54000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2014-12-15,Sesame - Wholesale,90 KG,pulses and nuts,40000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2015-01-15,Sesame - Wholesale,90 KG,pulses and nuts,40000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2015-02-15,Sesame - Wholesale,90 KG,pulses and nuts,42000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2015-03-15,Sesame - Wholesale,90 KG,pulses and nuts,38500.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2015-05-15,Sesame - Wholesale,90 KG,pulses and nuts,42000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2015-06-15,Sesame - Wholesale,90 KG,pulses and nuts,58000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2015-07-15,Sesame - Wholesale,90 KG,pulses and nuts,54000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,156,14,17,5,1587_156_14_17,
2013-09-15,Onions - Wholesale,90 KG,vegetables and fruits,55000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2013-10-15,Onions - Wholesale,90 KG,vegetables and fruits,65000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2014-01-15,Onions - Wholesale,90 KG,vegetables and fruits,32000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2014-02-15,Onions - Wholesale,90 KG,vegetables and fruits,32000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2014-03-15,Onions - Wholesale,90 KG,vegetables and fruits,28000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2014-04-15,Onions - Wholesale,90 KG,vegetables and fruits,16500.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2014-05-15,Onions - Wholesale,90 KG,vegetables and fruits,24000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2014-06-15,Onions - Wholesale,90 KG,vegetables and fruits,34000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2014-07-15,Onions - Wholesale,90 KG,vegetables and fruits,32000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2014-08-15,Onions - Wholesale,90 KG,vegetables and fruits,50000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2014-09-15,Onions - Wholesale,90 KG,vegetables and fruits,55000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2014-10-15,Onions - Wholesale,90 KG,vegetables and fruits,60000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2014-12-15,Onions - Wholesale,90 KG,vegetables and fruits,50000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2015-01-15,Onions - Wholesale,90 KG,vegetables and fruits,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2015-02-15,Onions - Wholesale,90 KG,vegetables and fruits,28000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2015-03-15,Onions - Wholesale,90 KG,vegetables and fruits,18000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2015-05-15,Onions - Wholesale,90 KG,vegetables and fruits,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2015-06-15,Onions - Wholesale,90 KG,vegetables and fruits,35000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2015-07-15,Onions - Wholesale,90 KG,vegetables and fruits,38000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2015-09-15,Onions - Wholesale,90 KG,vegetables and fruits,45000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2015-10-15,Onions - Wholesale,90 KG,vegetables and fruits,45000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2015-11-15,Onions - Wholesale,90 KG,vegetables and fruits,55000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2016-03-15,Onions - Wholesale,90 KG,vegetables and fruits,18000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2016-05-15,Onions - Wholesale,90 KG,vegetables and fruits,15000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2016-06-15,Onions - Wholesale,90 KG,vegetables and fruits,8000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,173,14,17,4,1587_173_14_17,
2013-09-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,18000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2013-10-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,28000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2014-01-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,26000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2014-02-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,28000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2014-03-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,28000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2014-04-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,33000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2014-05-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,33000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2014-06-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,33000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2014-07-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,32000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2014-08-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2014-09-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2014-10-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,30000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2014-12-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,26000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2015-01-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,25000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2015-02-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,28000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2016-04-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,25000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2016-05-15,Peas (yellow) - Wholesale,90 KG,pulses and nuts,25000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,186,14,17,5,1587_186_14_17,
2013-09-15,Soybeans - Wholesale,90 KG,pulses and nuts,20000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2013-10-15,Soybeans - Wholesale,90 KG,pulses and nuts,16000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2014-01-15,Soybeans - Wholesale,90 KG,pulses and nuts,13000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2014-02-15,Soybeans - Wholesale,90 KG,pulses and nuts,15000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2014-03-15,Soybeans - Wholesale,90 KG,pulses and nuts,13000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2014-04-15,Soybeans - Wholesale,90 KG,pulses and nuts,15000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2014-05-15,Soybeans - Wholesale,90 KG,pulses and nuts,15000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2014-06-15,Soybeans - Wholesale,90 KG,pulses and nuts,15000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2014-07-15,Soybeans - Wholesale,90 KG,pulses and nuts,15000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2014-08-15,Soybeans - Wholesale,90 KG,pulses and nuts,17000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2014-09-15,Soybeans - Wholesale,90 KG,pulses and nuts,14500.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2014-10-15,Soybeans - Wholesale,90 KG,pulses and nuts,18000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2014-12-15,Soybeans - Wholesale,90 KG,pulses and nuts,20000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2015-01-15,Soybeans - Wholesale,90 KG,pulses and nuts,18500.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2015-02-15,Soybeans - Wholesale,90 KG,pulses and nuts,20000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2015-03-15,Soybeans - Wholesale,90 KG,pulses and nuts,24000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2015-05-15,Soybeans - Wholesale,90 KG,pulses and nuts,25000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2015-06-15,Soybeans - Wholesale,90 KG,pulses and nuts,31000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2015-07-15,Soybeans - Wholesale,90 KG,pulses and nuts,28000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2015-09-15,Soybeans - Wholesale,90 KG,pulses and nuts,32000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2015-10-15,Soybeans - Wholesale,90 KG,pulses and nuts,26000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2015-11-15,Soybeans - Wholesale,90 KG,pulses and nuts,22000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2016-04-15,Soybeans - Wholesale,90 KG,pulses and nuts,26000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2016-05-15,Soybeans - Wholesale,90 KG,pulses and nuts,25000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,248,14,17,5,1587_248_14_17,
2013-09-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,8000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2013-10-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,8000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2014-01-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,13000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2014-02-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,15000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2014-03-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,16000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2014-04-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,16000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2014-05-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,17000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2014-06-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,18000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2014-07-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,17000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2014-08-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,18000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2014-09-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,16000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2014-10-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,13000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2014-12-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,11000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2015-01-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2015-02-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2015-03-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,13000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2015-05-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,11000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2015-06-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,11000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2015-07-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,11000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2015-09-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,15000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2015-10-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2015-11-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2016-04-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2016-05-15,Sorghum (red) - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,282,14,17,1,1587_282_14_17,
2013-09-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,4500.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2013-10-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,7000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2014-01-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,12500.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2014-03-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2014-04-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,12500.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2014-05-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2014-06-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2014-07-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2014-08-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,11000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2014-09-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,10000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2014-10-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,13000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2014-12-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,13000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2015-01-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,14000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2015-02-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,13500.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2015-03-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,12000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2015-05-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,13000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2015-06-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,14000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2015-07-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,13000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2015-09-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,10000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2015-10-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,11000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
2015-11-15,Cassava (cossette) - Wholesale,90 KG,cereals and tubers,11000.0,XAF,Cameroon,Nord,820,Mbaiboum,1587,302,14,17,1,1587_302_14_17,
