,Abyan,Aden,Al Bayda,Al Dhale'e,Al Hudaydah,Al Jawf,Al Maharah,Al Mahwit,Amanat Al Asimah,Amran,Dhamar,Hadramaut,Hajjah,Ibb,Lahj,Marib,Raymah,Sa'ada,Sana'a,Shabwah,Taizz
2019-09-21,4485.108413192277,4032.501488700719,5386.427194496704,5241.887443744286,2986.34117612078,3915.215235866548,4314.8127189365205,2306.668744017643,3517.629832544471,6019.388507497799,4951.259589085779,4157.1155204866845,4981.314576110062,2393.5722298656274,2692.365830977837,5368.724898398251,4067.793721890084,4354.116749217466,4390.50127428373,5500.076830942764,3972.943767548998
2019-09-22,4467.074358875236,4029.7629463887147,5351.825029640347,5230.732672079636,2955.6160286588465,3909.5854544783992,4301.933403994471,2318.013944739146,3486.2225669387317,5991.455884483568,4924.548008126914,4147.635347532573,4972.06487028682,2394.7485665259737,2686.649630496744,5380.675983040503,4069.474834566982,4361.1938480383815,4397.407040757961,5470.933783768951,3955.2129044987605
2019-09-23,4449.729889596398,4027.1765908945067,5318.652544775286,5220.571770158358,2926.362955498194,3904.2536343722104,4289.849556547635,2330.346861650154,3456.110270534116,5967.614011591341,4900.239254456971,4138.768371348446,4963.1240114242655,2395.889063958829,2681.415148852148,5391.995483206896,4072.1289651597167,4367.69452700385,4404.668671486708,5442.656044089917,3938.656729276522
2019-09-24,4433.075005355768,4024.742422218095,5286.909739901524,5211.404737980451,2898.581956638824,3899.2197755479838,4278.56117659601,2343.6674947506663,3427.292943330628,5947.8628888211215,4878.333328075947,4130.5145919343,4954.491999522404,2396.9937221641935,2676.662386044049,5402.683398897435,4075.756113668294,4373.618786113868,4412.286166469967,5415.243611905661,3923.2752418822793
2019-09-25,4417.10970615334,4022.4604403594776,5256.596615019058,5203.231575545915,2872.273032080735,3894.483878005719,4268.068264139597,2357.975844040683,3399.770585328264,5932.202516172904,4858.830228983845,4122.874009290135,4946.16883458123,2398.0625411420647,2672.3913420724484,5412.73973011211,4080.3562800927093,4378.966625368436,4420.259525707736,5388.696487216183,3909.0684423160324
2019-09-26,4401.833991989118,4020.3306453186574,5227.7131701278895,5196.052282854751,2847.436181823929,3890.045941745414,4258.370819178397,2373.2719095202046,3373.543196527027,5920.632893646696,4841.7299571806625,4115.846623415953,4938.154516600746,2399.0955208924447,2668.6020169373446,5422.16447685093,4085.929464432965,4383.738044767551,4428.588749200022,5363.014670021484,3896.0363305777837
2019-09-27,4387.247862863102,4018.3530370956323,5200.259405228019,5189.866859906961,2824.071405868405,3885.9059667670717,4249.468841712409,2389.55569118923,3348.6107769269147,5913.154021242491,4827.032512666402,4109.432434311752,4930.449045580954,2400.092661415333,2665.294410638739,5430.957639113891,4092.4756666890594,4387.933044311219,4437.273836946819,5338.198160321565,3884.1789066675346
2019-09-28,4373.3513187752915,4016.5276156904038,5174.235320319446,5184.675306702537,2802.1787042141627,3882.0639530706894,4241.36233174163,2406.82718904776,3324.973326527929,5909.765898960291,4814.737895441061,4103.631441977536,4923.052421521849,2401.053962710729,2662.46852317663,5439.119216900992,4099.994886860993,4391.551623999437,4446.314788948128,5314.246958116423,3873.4961705852775
2019-09-29,4360.144359725686,4014.8543811029695,5149.640915402169,5180.477623241488,2781.7580768612015,3878.51990065627,4234.051289266066,2425.0864030957946,3302.6308453300685,5910.468526800093,4804.846105504642,4098.4436464133,4915.964644423437,2401.9794247786335,2660.1243545510183,5446.649210212233,4108.487124948767,4394.593783832204,4455.71160520395,5291.16106340606,3863.98812233102
2019-09-30,4347.626985714286,4013.3333333333335,5126.476190476191,5177.273809523809,2762.809523809524,3875.2738095238096,4227.535714285715,2444.3333333333335,3281.5833333333335,5915.261904761905,4797.357142857143,4093.8690476190463,4909.185714285714,2402.8690476190477,2658.2619047619046,5453.547619047619,4117.952380952381,4397.059523809524,4465.464285714285,5268.940476190476,3855.654761904762
2019-10-01,4335.79919674109,4011.9644723814918,5104.741145541507,5175.0638655495,2745.333045059126,3872.325679673312,4221.815606800574,2464.567979760376,3261.8307905377246,5924.146032845718,4792.271007498564,4089.9076455947757,4902.71563110868,2403.722831231969,2656.8811738092877,5459.814443407145,4128.390654871833,4398.948843931391,4475.572830479134,5247.58519646967,3848.496089306499
2019-10-02,4324.660992806101,4010.7477982474456,5084.4357805981235,5173.847791318565,2729.3286406100124,3869.6755111047746,4216.890966810645,2485.790342376923,3243.373216943241,5937.12091105154,4789.5876994289065,4086.5594403404866,4896.554394892338,2404.5407756173986,2655.982161693168,5465.449683290812,4139.801946707126,4400.261744197809,4486.037239498494,5227.0952242436415,3842.5121045362343
2019-10-03,4314.212373909316,4009.6833109311956,5065.560095646036,5173.625586831002,2714.7963104621795,3867.3233038181997,4212.761794315929,2508.0004211829755,3226.210612549882,5954.186539379365,4789.307218648171,4083.824431856181,4890.702005636687,2405.322880775336,2655.5648684135476,5470.45333869862,4152.186256458258,4400.998224608777,4496.85751277237,5207.470559512394,3837.702807593965
2019-10-04,4304.453340050736,4008.7710104327416,5048.114090685244,5174.397252086807,2701.736054615629,3865.269057813585,4209.428089316426,2531.198216178532,3210.342977357651,5975.342917829194,4791.429565156357,4081.702620141855,4885.1584633417215,2406.069146705782,2655.629293970423,5474.825409630569,4165.543584125227,4401.158285164293,4508.033650300754,5188.711202275924,3834.0681984796934
2019-10-05,4295.383891230363,4008.0108967520828,5032.097765715751,5176.162787085986,2690.1478730703593,3863.512773090931,4206.889851812132,2555.3837273635927,3195.7703113665434,6000.59004640103,4795.954738953462,4080.1940051975134,4879.923768007448,2406.7795734087363,2656.175438363797,5478.565896086661,4179.873929708039,4400.741925864362,4519.565652083654,5170.817152534231,3831.608277193421
2019-10-06,4287.004027448194,4007.40296988922,5017.511120737557,5178.922191828535,2680.0317658263734,3862.0544496502393,4205.147081803055,2580.5569547381583,3182.4926145765626,6029.92792509487,4802.8827400394875,4079.298587023151,4874.997919633866,2407.454160884199,2657.2033015936677,5481.674798066894,4195.17729320669,4399.74914670898,4531.453518121068,5153.788410287322,3830.323043735145
2019-10-07,4279.313748704232,4006.947229844152,5004.354155750659,5182.675466314456,2671.387732883667,3860.8940874915106,4204.199779289187,2606.7178983022277,3170.5098869877074,6063.356553910718,4812.213568414435,4079.0163656187733,4870.380918220973,2408.092909132169,2658.7128836600355,5484.152115571267,4211.453674621178,4398.179947698147,4543.697248412993,5137.624975535184,3830.2124981048637
2019-10-08,4272.313054998472,4006.643676616881,4992.626870755056,5187.422610543748,2664.2157742422446,3860.03168661474,4204.047944270531,2633.866558055802,3159.822128599978,6100.875932848567,4823.9472240783025,4079.347340984377,4866.072763768771,2408.6958181526475,2660.7041845629014,5485.997848599783,4228.7030739515085,4396.034328831868,4556.296842959431,5122.326848277829,3831.276640302581
2019-10-09,4266.001946330918,4006.492310207406,4982.329265750753,5193.163624516412,2658.515889902103,3859.467247019932,4204.691576747086,2662.002933998881,3150.429339413374,6142.486061908422,4838.083707031092,4080.291513119962,4862.073456277258,2409.262887945635,2663.177204302265,5487.21199715244,4246.925491197677,4393.312290110134,4569.25230176038,5107.894028515252,3833.515470328298
2019-10-10,4260.380422701571,4006.493130615726,4973.461340737746,5199.898508232445,2654.288079863243,3859.2007687070864,4206.130676718855,2691.1270261314626,3142.3315194278957,6188.186941090281,4854.623017272799,4081.8488820255297,4858.382995746435,2409.7941185111304,2666.1319428781253,5487.794561229238,4266.120926359684,4390.013831532954,4582.563624815845,5094.326516247453,3836.928988182008
2019-10-11,4255.4484841104295,4006.6461378418435,4966.023095716036,5207.627261691853,2651.5323441256674,3859.2322516762015,4208.365244185836,2721.238834453551,3135.528668643544,6237.978570394149,4873.56515480343,4084.01944770108,4855.001382176303,2410.289509849134,2669.568400290484,5487.7455408301785,4286.289379437533,4386.138953100323,4596.230812125823,5081.624311474435,3841.5171938637163
2019-10-12,4251.2061305574925,4006.951331885755,4960.014530685626,5216.349884894631,2650.248682689372,3859.561695927276,4211.395279148029,2752.338358965143,3130.0207870603167,6291.860949820021,4894.910119622982,4086.803210146613,4851.928615566862,2410.749061959646,2673.4865765393397,5487.064935955259,4307.43085043122,4381.687654812242,4610.253863690312,5069.787414196192,3847.2800873734254
2019-10-13,4247.653362042759,4007.408712747462,4955.43564564651,5226.066377840778,2650.4370955543586,3860.1891014603143,4215.220781605433,2784.4255996662387,3125.8078746782157,6349.834079367893,4918.657911731454,4090.2001693621264,4849.164695918109,2411.1727748426656,2677.8864716246912,5485.752746604481,4329.545339340747,4376.65993666871,4624.632779509313,5058.815824412728,3854.217668711128
2019-10-14,4244.790178566234,4008.0182804269652,4952.286440598689,5236.776740530298,2652.0975827206266,3861.1144682753115,4219.8417515580495,2817.50055655684,3122.8899314972396,6411.897959037776,4944.808531128845,4094.210325347622,4846.7096232300455,2411.5606484981936,2682.7680855465414,5483.808972777844,4352.632846166111,4371.055798669729,4639.367559582829,5048.709542124042,3862.329937876827
2019-10-15,4242.616580127913,4008.780034924265,4950.566915542171,5248.480972963191,2655.2301441881773,3862.337796372273,4225.25818900588,2851.5632296369436,3121.2669575173895,6478.052588829662,4973.36197781516,4098.833678103103,4844.563397502674,2411.912682926232,2688.1314183048903,5481.233614475352,4376.693370907318,4364.875240815298,4654.458203910859,5039.468567330137,3871.6168948705267
2019-10-16,4241.028120764934,4009.668842410703,4950.002217354578,5260.970192303284,2659.590063744458,3863.8130345453233,4231.355896594086,2886.3086511936294,3120.760589318169,6547.411095331735,5003.844268783711,4103.933292207073,4842.762661299649,2412.229629176002,2693.885040902746,5477.975334783502,4401.4474756638765,4358.161635212305,4669.742781613501,5031.132779591575,3881.8835280090093
2019-10-17,4239.398124700124,4010.5338999143382,4948.943227301696,5272.991101533557,2663.7090441141563,3865.2638755592384,4237.449690193661,2919.9070149493527,3120.3006463765937,6614.652238073066,5033.411505994399,4108.687555130599,4841.52727000289,2412.5159935428696,2699.4803793581723,5473.726112221308,4425.218533032863,4351.175214502088,4684.2497074113635,5023.941456271731,3891.9597671929973
2019-10-18,4237.622145970624,4011.350073606513,4947.115092261154,5284.334817817841,2667.342369084723,3866.6442682081506,4243.425372449771,2952.053353191189,3119.7087652721675,6678.889143641847,5061.589706440541,4112.959531452197,4840.8938661760585,2412.7725270760584,2704.8260046741816,5468.43460987528,4447.727105113787,4343.959350791535,4697.8170504245545,5017.934476931179,3901.650600739276
2019-10-19,4235.700184576428,4012.117363487227,4944.517812232954,5295.0013411561395,2670.490038656156,3867.954212492059,4249.282943362415,2982.7476659191407,3118.9849460048927,6740.121812038068,5088.3788701221365,4116.749221171863,4840.862449819151,2412.9992297755707,2709.921916850773,5462.100827745412,4468.9731919066535,4336.514044080647,4710.444810653064,5013.111841569913,3910.956028647848
2019-10-20,4233.632240517538,4012.8357695564814,4941.151387217095,5304.990671548447,2673.1520528284536,3869.1937084109604,4255.022402931591,3011.9899531332057,3118.1291885747664,6798.350243261735,5113.778997039185,4120.056624289597,4841.433020932172,2413.196101641405,2714.7681158879445,5454.7247658317065,4488.956793411459,4328.839294369423,4722.132988096903,5009.473550187931,3919.8760509187146
2019-10-21,4231.418313793954,4013.5052918142756,4937.015817213575,5314.302808994767,2675.3284116016202,3870.362755964857,4260.643751157303,3039.780214833384,3117.141492981789,6853.574437312842,5137.790087191685,4122.881740805395,4842.605579515117,2413.3631426735606,2719.364601785698,5446.30642413416,4507.677909628204,4320.935101657864,4732.881582756063,5007.019602785235,3928.4106675518697
2019-10-22,4229.058404405679,4014.125930260609,4932.111102222398,5322.937753495097,2677.0191149756533,3871.4613551537504,4266.14698803955,3066.1184510196767,3116.0218592259616,6905.794394191397,5160.412140579644,4125.224570719263,4844.380125567988,2413.500352872041,2723.711374544035,5436.845802652779,4525.136540556891,4312.801465945969,4742.690594630546,5005.7499993618285,3936.5598785473203
2019-10-23,4226.5525123527095,4014.697684895484,4926.437242243563,5330.895505049437,2678.224162950553,3872.4895059776372,4271.5321135783315,3091.004661692082,3114.770287307283,6955.010113897392,5181.6451572030555,4127.085114031201,4846.7566590907845,2413.6077322368415,2727.808434162952,5426.3429013875575,4541.332686197517,4304.4383872337385,4751.560023720355,5005.664739917707,3944.3236839050633
2019-10-24,4223.900637635048,4015.220555718897,4919.994237277066,5338.176063657789,2678.9435555263185,3873.447208436522,4276.7991277736455,3114.438846850602,3113.3867772257545,7001.221596430833,5201.48913706192,4128.463370741204,4849.735180083507,2413.685280767965,2731.655780642452,5414.7977203385,4556.2663465500855,4295.845865521171,4759.489870025486,5006.763824452872,3951.7020836250967
2019-10-25,4221.102780252694,4015.694542730849,4912.782087322911,5344.779429320154,2679.177292702953,3874.3344625303994,4281.9480306254945,3136.421006495236,3111.8713289813754,7044.428841791717,5219.944080156235,4129.359340849279,4853.315688546155,2413.732998465411,2735.253413982534,5402.210259505602,4569.937521614593,4287.023900808271,4766.480133545942,5009.0472529673225,3958.6950777074226
2019-10-26,4218.158940205643,4016.1196459313414,4904.8007923810965,5350.705602036528,2678.925374480453,3875.151268259274,4286.978822133879,3156.951140625982,3110.223942574145,7084.631849980042,5237.009986486007,4129.77302435542,4857.498184478727,2413.7508853291793,2738.6013341831954,5388.580518888866,4582.34621139104,4277.972493095031,4772.530814281721,5012.51502546106,3965.3026661520425
2019-10-27,4215.069117493901,4016.4958653203753,4896.050352451623,5355.954581806915,2678.1878008588183,3875.8976256231413,4291.891502298795,3176.0292492428453,3108.444618004065,7121.8306209958155,5252.68685605123,4129.704421259627,4862.282667881225,2413.7389413592696,2741.699541244441,5373.908498488294,4593.4924158794265,4268.691642381459,4777.641912232824,5017.167141934084,3971.5248489589535
2019-10-28,4211.833312117467,4016.8232008979485,4886.530767534494,5360.526368631314,2676.9645718380516,3876.5735346220076,4296.686071120248,3193.65533234582,3106.5333552711345,7156.025154839029,5266.97468885191,4129.153531561906,4867.669138753651,2413.697166555684,2744.5480351662677,5358.194198303884,4603.376135079756,4259.181348667549,4781.813427399252,5023.003602386396,3977.361626128159
2019-10-29,4208.451524076337,4017.1016526640597,4876.2420376297005,5364.42096250972,2675.2556874181514,3877.178995255866,4301.362528598234,3209.829389934909,3104.490154375352,7187.2154515096845,5279.873484888041,4128.120355262248,4873.657597095998,2413.6255609184186,2747.1468159486762,5341.437618335633,4611.997368992023,4249.441611953304,4785.045359781002,5030.024406817994,3982.812997659654
2019-10-30,4204.9237533705145,4017.3312206187125,4865.184162737253,5367.638363442141,2673.0611475991186,3877.7140075247216,4305.920874732754,3224.5514220101113,3102.3150153167207,7215.401511007787,5291.383244159626,4126.60489236066,4880.248042908276,2413.5241244474773,2749.495883591666,5323.6387585835455,4619.356117616231,4239.472432238724,4787.337709378077,5038.229555228878,3987.878963553443
2019-10-31,4201.25,4017.5119047619046,4853.357142857143,5370.178571428572,2670.3809523809523,3878.1785714285716,4310.361109523809,3237.8214285714284,3100.0079380952384,7240.583333333333,5301.503966666666,4124.607142857141,4887.440476190476,2413.3928571428573,2751.595238095238,5304.797619047619,4625.452380952381,4229.273809523809,4788.690476190476,5047.619047619048,3992.559523809524
2019-11-01,4197.430263964792,4017.6437050936343,4840.760977989375,5372.041586469013,2667.2151017636525,3878.572686967417,4314.683232971398,3249.6394096188596,3097.568922710905,7262.760918486319,5310.23565240916,4122.12710675169,4895.234896942602,2413.231759004559,2753.444879459391,5284.914199727855,4630.286159000469,4218.845743808556,4789.1036602181985,5058.192883988504,3996.854678427897
2019-11-02,4193.464545264889,4017.726621613908,4827.395668133947,5373.227408563466,2663.5635957472196,3878.8963541412586,4318.887245075522,3260.005365152403,3094.997969163721,7281.934266466754,5317.578301387105,4119.164784044307,4903.631305164654,2413.040830032585,2755.0448076841267,5263.988500624253,4633.857451760499,4208.188235092971,4788.577261461245,5069.951064337249,4000.7644274085624
2019-11-03,4189.352843900294,4017.7606543227184,4813.261213290861,5373.73603771193,2659.426434331653,3879.1495729500934,4322.973145836178,3268.9192951720615,3092.2950774536866,7298.103377274629,5323.531913600507,4115.720174734993,4912.629700856631,2412.8200702269314,2756.395022769444,5242.020521736812,4636.166259232467,4197.301283377046,4787.111279919614,5082.893588665276,4004.2887707515206
2019-11-04,4185.095159871004,4017.7458032200693,4798.357613460115,5373.567473914406,2654.8036175169527,3879.3323433939236,4326.940935253369,3276.381199677833,3089.460247580802,7311.268250909949,5328.096489049359,4111.793278823744,4922.230084018534,2412.5694795876016,2757.495524715343,5219.010263065531,4637.2125814163755,4186.184888660789,4784.70571559331,5097.020456972593,4007.4277084567693
2019-11-05,4180.691493177023,4017.682068305961,4782.684868641712,5372.721717170892,2649.6951453031206,3879.44466547275,4330.790613327095,3282.391078669718,3086.4934795450663,7321.428887372709,5331.272027733668,4107.384096310567,4932.432454650362,2412.289058114593,2758.3463135218235,5194.9577246104145,4636.996418312226,4174.839050944194,4781.360568482328,5112.331669259195,4010.1812405243136
2019-11-06,4176.141843818351,4017.569449580392,4766.242978835649,5371.198767481392,2644.101017690154,3879.4865391865724,4334.522180057355,3286.9489321477186,3083.39477334648,7328.585286662921,5333.05852965343,4102.492627195456,4943.236812752116,2411.9788058079075,2758.947389188887,5169.862906371458,4635.517769920016,4163.263770227265,4777.075838586668,5128.827225525085,4012.5493669541474
2019-11-07,4171.44621179498,4017.4079470433608,4749.031944041926,5368.998624845901,2638.021234678055,3879.4579645353883,4338.135635444149,3290.0547601118305,3080.164128985044,7332.73744878057,5333.455994808644,4097.118871478412,4954.643158323794,2411.6387226675447,2759.2987517165307,5143.725808348667,4632.776636239745,4151.459046509999,4771.851525906333,5146.507125770261,4014.5320877462764
2019-11-08,4166.604597106918,4017.1975606948718,4731.0517642605455,5366.121289264423,2631.4557962668227,3879.358941519203,4341.630979487479,3291.7085625620584,3076.8015464607565,7333.885373725665,5332.464423199314,4091.262829159438,4966.651491365401,2411.2688086935036,2759.400401104756,5116.5464305420355,4628.773017271417,4139.424879792398,4765.687630441324,5165.371369994724,4016.1294029006967
2019-11-09,4161.616999754165,4016.9382905349207,4712.3024394915055,5362.566760736952,2624.4047024564557,3879.1894701380093,4345.00821218734,3291.910339498399,3073.3070257736185,7332.029061498198,5330.083814825436,4084.924500238531,4979.261811876932,2410.8690638857847,2759.252337353564,5088.324772951565,4623.506913015027,4127.161270074462,4758.584152191637,5185.419958198473,4017.3413124174076
2019-11-10,4156.483419736716,4016.6301365635104,4692.7839697348045,5358.335039263496,2616.8679532469573,3878.9495503918115,4348.2673335437385,3290.6600909208537,3069.6805669236296,7327.168512098184,5326.314169687011,4078.10388471569,4992.474119858388,2410.439488244388,2758.854560462953,5059.060835577256,4616.978323470578,4114.668217356189,4750.5410911572735,5206.652890381507,4018.1678162964126
2019-11-11,4151.203857054573,4016.2730987806403,4672.496354990446,5353.42612484405,2608.8455486383245,3878.63918228061,4351.408343556668,3287.9578168294224,3065.922169910791,7319.303725525605,5321.15548778404,4070.8009825909207,5006.2884153097675,2409.9800817693153,2758.207070432925,5028.75461841911,4609.187248638069,4101.945721637581,4741.558447338235,5229.070166543829,4018.60891453771
2019-11-12,4145.778311707739,4015.867177186309,4651.439595258429,5347.840017478614,2600.3374886305587,3878.2583658044036,4354.431242226134,3283.803517224105,3062.031834735102,7308.434701780476,5314.607769116526,4063.0157938642174,5020.704698231076,2409.4908444605626,2757.309867263479,4997.4061214771245,4600.1336885175,4088.9937829186374,4731.636220734519,5252.671786685437,4018.6646071413015
2019-11-13,4140.206783696211,4015.4123717805187,4629.613690538752,5341.5767171671905,2591.34377322366,3877.8071009631917,4357.336029552133,3278.197192104901,3058.0095613965623,7294.561440862784,5306.671013684461,4054.7483185355823,5035.722968622308,2408.9717763181343,2756.1629509546133,4965.015344751303,4589.8176431088705,4075.812401199359,4720.7744113461285,5277.457750806332,4018.334894107182
2019-11-14,4134.489273019991,4014.908682563267,4607.018640831416,5334.636223909779,2581.8644024176283,3877.285387756975,4360.122705534668,3271.138841471812,3053.8553498951715,7277.683942772545,5297.345221487853,4045.9985566050163,5051.343226483467,2408.4228773420273,2754.76632150633,4931.582288241642,4578.239112412183,4062.4015764797437,4708.97301917306,5303.428058906514,4017.619775435355
2019-11-15,4128.625779679075,4014.3561095345567,4583.654446136421,5327.018537706378,2571.899376212463,3876.693226185754,4362.791270173738,3262.628465324836,3049.5692002309306,7257.802207509743,5286.630392526698,4036.766508072517,5067.565471814551,2407.844147532243,2753.119978918628,4897.106951948143,4565.398096427433,4048.761308759794,4696.232044215319,5330.58271098598,4016.519251125822
2019-11-16,4122.786547471171,4013.7757150031034,4560.348755137145,5319.696718469395,2561.886091001811,3876.0779713870634,4365.398021744593,3253.602873189786,3045.291853442943,7236.694611354791,5275.084845430912,4027.6008324911895,5083.787875914691,2407.2623586332825,2751.304051333132,4862.583363383359,4552.226028580262,4035.5209934275877,4683.211599234917,5357.925358015415,4015.1753810919963
2019-11-17,4117.141820193983,4013.188561277629,4537.929216516966,5313.64382611124,2552.2619431793187,3875.486978498432,4367.999258522494,3244.9988745924784,3041.1640505703144,7216.139530588095,5263.266898830417,4019.050189414137,5099.408610083015,2406.7042823896495,2749.3986668914636,4829.005550059842,4539.6543422963005,4023.3100258712034,4670.571796993887,5384.459650965494,4013.7302252472914
2019-11-18,4111.691597847514,4012.5946483581333,4516.395830275881,5308.859860631916,2543.0269327449882,3874.920247519864,4370.594980507438,3236.8164695329124,3037.1857916130466,7196.136965209657,5251.176552725209,4011.1145788413623,5114.427674319527,2406.169918801342,2747.4038255936216,4796.373511977595,4527.683037575555,4012.128406090642,4658.312637492223,5410.185589836218,4012.183783591708
2019-11-19,4106.435880431757,4011.9939762446143,4495.748596413895,5305.344822031417,2534.1810596988175,3874.377778451358,4373.185187699428,3229.055658011086,3033.357076571135,7176.686915219473,5238.813807115292,4003.794000772864,5128.845068624225,2405.6592678683633,2745.3195274396085,4764.687249136615,4516.31211441802,4001.9761340859045,4646.434120729924,5435.103174627586,4010.536056125248
2019-11-20,4101.3746679467195,4011.386544937075,4475.987514931003,5303.098710309746,2525.7243240408066,3873.859571292916,4375.76988009846,3221.716440027,3029.677905444584,7157.789380617549,5226.1786620006615,3997.088455208642,5142.660792997109,2405.1723295907095,2743.1457724294223,4733.946761536904,4505.541572823697,3992.8532098569876,4634.936246706994,5459.212405339604,4008.787042847906
2019-11-21,4096.507960392397,4010.7723544355144,4457.112585827207,5302.121525466904,2517.6567257709567,3873.365626044534,4378.349057704536,3214.7988155806565,3026.148278233392,7139.44436140388,5213.27111738132,3990.997942148694,5155.87484743818,2404.7091039683833,2740.882560563065,4704.1520491784595,4495.371412792586,3984.759633403896,4623.819015423431,5482.513281972262,4006.936743759688
2019-11-22,4091.83575776879,4010.151404739929,4439.12380910251,5302.413267502889,2509.9782648892674,3872.895942706215,4380.922720517657,3208.3027846720533,3022.7681949375583,7121.651857578465,5200.0911732572695,3985.5224615930224,5168.487231947436,2404.2695910013836,2738.5298918405356,4675.303112061281,4485.801634324687,3977.695404726626,4613.082426879231,5505.005804525567,4004.9851588605907
2019-11-23,4087.3580600758964,4009.523695850324,4422.021184756905,5303.973936417702,2502.688941395738,3872.4505212779586,4383.49086853782,3202.228347301191,3019.537655557083,7104.41186914131,5186.638829628504,3980.6620135416256,5180.497946524878,2403.85379068971,2736.087766261832,4647.399950185375,4476.8322374200025,3971.6605238251796,4602.726481074399,5526.6899729995175,4002.9322881506127
2019-11-24,4083.074867313725,4008.8892277666982,4405.8047127904,5306.803532211344,2495.7887552903685,3872.029361759765,4386.053501765026,3196.5755034680706,3016.456660091967,7087.724396092405,5172.91408649503,3976.4165979945087,5191.906991170508,2403.461703033363,2733.5561838269577,4620.442563550737,4468.463222078529,3966.6549906995565,4592.751178008938,5547.565787394113,4000.7781316297624
2019-11-25,4078.9861794822655,4008.248000489049,4390.474393202989,5310.902054883812,2489.2777065731602,3871.632464151632,4388.610620199277,3191.3442531726896,3013.5252085422103,7071.589438431762,5158.916943856842,3972.786214951665,5202.714365884322,2403.093328032343,2730.935144535912,4594.430952157363,4460.694588300267,3962.678805349756,4583.156517682839,5567.633247709355,3998.522689298028
2019-11-26,4075.0919965815237,4007.6000140173787,4376.030225994675,5316.269504435108,2483.155795244112,3871.2598284535625,4391.162223840573,3186.534596415051,3010.7433009078127,7056.006996159373,5144.647401713944,3969.7708644130958,5212.920070666323,2402.7486656866504,2728.2246483886925,4569.365116005259,4453.526336085219,3959.7319677757782,4573.94250009611,5586.892353945242,3996.165961155418
2019-11-27,4071.392318611496,4006.945268351685,4362.472211165458,5322.905880865232,2477.4230213032242,3870.911454665555,4393.708312688911,3182.146533195154,3008.1109371887737,7040.977069275242,5130.105460066334,3967.3705463788065,5222.524105516512,2402.427715996283,2725.4246953853017,4545.245055094422,4446.958465433381,3957.814477977623,4565.109125248746,5605.343106101773,3993.7079472019277
2019-11-28,4067.887145572187,4006.2837634919697,4349.800348715337,5330.811184174184,2472.079384750497,3870.587342787609,4396.2488867442935,3178.1800635129966,3005.6281173850934,7026.499657779364,5115.291118914013,3965.585260848791,5231.526470434884,2402.130478961243,2722.535285525738,4522.070769424856,4440.990976344756,3956.9263359552897,4556.656393140749,5622.985504178951,3991.14864743756
2019-11-29,4064.5764774635923,4005.6154994382327,4338.01463864431,5339.985414361963,2467.1248855859303,3870.2874928197257,4398.783946006721,3174.6351873685794,3003.294841496771,7012.574761671744,5100.204378256981,3964.4150078230505,5239.9271654214435,2401.85695458153,2719.5564188100025,4499.842258996555,4435.6238688193425,3957.0675417087805,4548.584303772119,5639.819548176772,3988.488061862315
2019-11-30,4061.460314285714,4004.940476190476,4327.115080952381,5350.428571428572,2462.559523809524,3870.0119047619046,4401.31349047619,3171.5119047619046,3001.1111095238093,6999.202380952381,5084.8452380952385,3963.8597873015865,5247.726190476191,2401.6071428571427,2716.4880952380954,4478.559523809524,4430.857142857143,3958.2380952380954,4540.892857142857,5655.8452380952385,3985.7261904761904
2019-12-01,4058.5386560385514,4004.2586937486963,4317.101675639548,5362.140655374007,2458.3832994212776,3869.760578614145,4403.837520152703,3168.81021569297,2999.0769214662064,6986.382515621274,5069.213698428783,3963.9195992843993,5254.923545599121,2401.381043788083,2713.330314810016,4458.222563863761,4426.690798458154,3960.4379965432317,4533.582053252961,5671.0625739343495,3982.8630332791877
2019-12-02,4055.8115027221043,4003.570152112894,4307.974422705811,5375.121666198272,2454.596212421191,3869.5335143764482,4406.35603503626,3166.530120161777,2997.192277323961,6974.115165678425,5053.309759257617,3964.594443771488,5261.51923079024,2401.1786573743493,2710.0830775257637,4438.8313791592645,4423.124835622379,3963.6672456241913,4526.65189210243,5685.471555694108,3979.8985902713057
2019-12-03,4053.2788543363754,4002.87485128307,4299.733322151172,5389.37160390136,2451.198262809267,3869.3307120488134,4408.869035126864,3164.6716181683246,2995.457177097075,6962.400331123829,5037.133420581739,3965.8843207628515,5267.513246049544,2400.9999836159427,2706.7463833853394,4420.385969696035,4420.159254349816,3967.925842480973,4520.102373691268,5699.072183374512,3976.832861452546
2019-12-04,4050.940710881362,4002.172791259224,4292.378373975625,5404.8904684832805,2448.1894505855016,3869.152171631243,4411.376520424508,3163.234709712612,2993.871620785548,6951.23801195749,5020.684682401151,3967.7892302584914,5272.905591377035,2400.8450225128627,2703.320232388742,4402.886335474077,4417.794054640465,3973.2137871135783,4513.9334980194735,5711.864456975558,3973.665846822908
2019-12-05,4048.797072357065,4001.463972041358,4285.909578179177,5421.678259944027,2445.5697757498965,3868.997893123733,4413.878490929197,3162.219394794643,2992.43560838938,6940.628208179408,5003.963544715851,3970.309172258409,5277.696266772711,2400.7137740651096,2699.8046245359737,4386.332476493385,4416.029236494326,3979.531079522007,4508.145265087044,5723.848376497253,3970.397546382391
