AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe
2020-06-26,92.21285953066948,97.51195249277046,14,53.96552773403368,24.0,9.323227331978973,12.400240775699976,0.42037024804985335,90.24162242867013,4946724,0.4688296047208815,148.5754,0.0,7.7796845164981905,86.1855623354268,84.986223938686,20,64.60014903133964,385.0,11.88898010020693,13.153346984526964,0.2541496947067449,104.61942502840216,5884116,0.4538655102615473,67.2003,0.0,9.174931613158204,96.77023300205374,91.79074111815427,48,35.263100993366216,3.0,12.298680220936609,11.43706583990847,0.2037931063636364,101.90023083738924,4340967,0.3187248673674504,47.31359999999998,0.0,13.06494476189522
2020-06-27,92.50747950889216,97.47017619022385,14,53.247169937758805,24.0,9.323227331978973,12.400240775699976,0.4234411162170088,90.12743355319007,4946724,0.46584175409768896,149.7895,0.0,8.065799019429827,86.5122825954949,85.11962267020026,20,65.11774881131339,427.0,11.88898010020693,13.153346984526964,0.2558965069208211,104.5567396057857,5884116,0.4563430670250569,68.564,0.0,8.170649808008545,97.15463274469946,91.98688498057423,48,35.09672688101292,3.0,12.298680220936609,11.43706583990847,0.20423737165689154,101.76431121711407,4340967,0.32009879303665545,48.38989999999998,0.0,11.972358780495222
2020-06-28,92.80336311109718,97.42357093722885,14,52.95210944780424,26.0,9.323227331978973,12.400240775699976,0.4264727563343109,90.01506030785525,4946724,0.4628539034744965,151.0036,0.0,8.339066829877714,86.83935979034096,85.25245016256335,20,65.25926971797463,427.0,11.88898010020693,13.153346984526964,0.2577015015249267,104.48865773577394,5884116,0.4588206237885665,69.9277,0.0,8.29007948534835,97.49615855078876,92.15602359015566,48,36.40991866539414,3.0,12.298680220936609,11.43706583990847,0.20470846816715546,101.61985981989679,4340967,0.3214727187058606,49.46619999999998,0.0,10.812847083315768
2020-06-29,93.1005103372846,97.3721367337856,14,54.17787893742406,26.0,9.323227331978973,12.400240775699976,0.4294651684017595,89.90450269266567,4946724,0.45986605285130394,152.21769999999995,0.0,7.8463711751534975,87.16679391996496,85.3847064157752,20,65.93961160144529,427.0,11.88898010020693,13.153346984526964,0.2595646785190616,104.41517941836705,5884116,0.4612981805520761,71.29140000000002,0.0,8.445350344741675,97.79481042032158,92.29815694689856,48,37.13478574822614,3.0,12.298680220936609,11.43706583990847,0.20520639589442816,101.46687664573756,4340967,0.3228466443750656,50.54249999999998,0.0,10.812140631677227
2020-06-30,93.39892118745442,97.31587357989395,14,54.26760021110941,26.0,9.323227331978973,12.400240775699976,0.4324183524193549,89.79576070762134,4946724,0.4568782022281115,153.43179999999995,0.0,8.012751805243228,87.49458498436688,85.51639142983586,20,66.40735742698138,429.0,11.88898010020693,13.153346984526964,0.2614860379032258,104.33630465356492,5884116,0.4637757373155858,72.6551,0.0,7.910457986356829,98.05058835329794,92.41328505080294,48,37.707745257697184,3.0,12.298680220936609,11.43706583990847,0.20573115483870968,101.30536169463623,4340967,0.3242205700442707,51.61879999999998,0.0,11.164141493439136
2020-07-01,93.7980775133708,97.22184527357064,14,55.84171126574072,26.0,9.323227331978973,12.400240775699976,0.4368598158333334,89.65788118113714,4946724,0.4626604687462147,152.10109999999997,0.0,8.272771407834762,88.00777860611153,85.6965431983383,20,64.92492857780844,417.0,11.88898010020693,13.153346984526964,0.26450202716666665,104.26158830707995,5884116,0.4660672387659457,73.3903,0.0,5.995436879283142,98.63189822976182,92.67538115133533,48,39.54161782449624,3.0,12.298680220936609,11.43706583990847,0.20659674183333332,101.07743698923264,4340967,0.3274695005280753,52.94029999999998,0.0,10.492599671621553
2020-07-02,94.192896501674,97.17375774121635,14,54.84213778007626,26.0,9.323227331978973,12.400240775699976,0.4400354341666667,89.58671256299009,4946724,0.4714305858875104,154.9552,0.0,7.079372148355152,88.31718133436013,85.82008847781069,20,64.78971384783372,410.0,11.88898010020693,13.153346984526964,0.2670674681666666,104.26111589673285,5884116,0.4658811834527961,75.58259999999999,0.0,6.428773443224096,98.69775155510305,92.70402827042372,48,39.4781397699637,3.0,12.298680220936609,11.43706583990847,0.20745559216666667,100.9226524399584,4340967,0.3293445053426749,55.15459999999999,0.0,9.967967101297935
2020-07-03,94.6338088236588,97.12832975942983,14,54.10132254230072,26.0,9.323227331978973,12.400240775699976,0.4433463125000001,89.53319030108067,4946724,0.4802007030288061,157.80929999999995,0.0,7.079372148355152,88.61465324439764,85.94083823246858,20,66.20588561867918,413.0,11.88898010020693,13.153346984526964,0.26994282216666665,104.30182800954569,5884116,0.4656951281396465,77.77489999999997,0.0,6.1245059317457375,98.67755488974436,92.69959639954963,48,39.48052872713614,3.0,12.298680220936609,11.43706583990847,0.20847593433333333,100.77406526663546,4340967,0.3312195101572745,57.36889999999999,0.0,10.26202444271518
2020-07-04,95.12081447932518,97.0855613282111,14,53.67028948988058,26.0,9.323227331978973,12.400240775699976,0.4467924508333334,89.49731439540884,4946724,0.4889708201701018,160.66339999999997,0.0,7.340243098584032,88.90019433622402,86.05879246231206,20,67.83947839642181,413.0,11.88898010020693,13.153346984526964,0.2731280891666667,104.3837246455185,5884116,0.4655090728264968,79.96719999999998,0.0,5.261005917862599,98.57130823368574,92.66208553871313,48,40.20754219351357,3.0,12.298680220936609,11.43706583990847,0.20965776833333333,100.63167546926378,4340967,0.33309451497187403,59.58319999999999,0.0,11.144192408988593
2020-07-05,95.65391346867315,97.04545244756012,14,53.31736845292156,26.0,9.323227331978973,12.400240775699976,0.4503738491666668,89.47908484597464,4946724,0.4977409373113975,163.5174999999999,0.0,7.299099814137597,89.17380460983935,86.17395116734106,20,67.04878684322844,409.0,11.88898010020693,13.153346984526964,0.2766232691666667,104.50680580465126,5884116,0.4653230175133472,82.15949999999998,0.0,5.191966245454712,98.37901158692715,92.59149568791412,48,39.3224171360114,3.0,12.298680220936609,11.43706583990847,0.21100109416666665,100.49548304784338,4340967,0.3349695197864736,61.79749999999999,0.0,10.907171873822124
2020-07-06,96.23310579170273,97.00800311747689,14,51.91226813126846,26.0,9.323227331978973,12.400240775699976,0.4540905075000001,89.47850165277805,4946724,0.5065110544526932,166.37159999999994,0.0,7.299099885355909,89.43548406524351,86.28631434755562,20,67.99410270645457,405.0,11.88898010020693,13.153346984526964,0.2804283621666667,104.67107148694394,5884116,0.4651369622001976,84.35179999999998,0.0,4.998467819441607,98.10066494946864,92.48782684715269,48,39.38859601850217,0.0,12.298680220936609,11.43706583990847,0.21250591183333334,100.36548800237424,4340967,0.3368445246010732,64.0118,0.0,11.137434513947953
2020-07-07,96.85839144841393,96.97321333796144,14,51.561703757641794,26.0,9.323227331978973,12.400240775699976,0.4579424258333334,89.49556481581908,4946724,0.5152811715939889,169.2256999999999,0.0,8.48011104496611,89.6852327024366,86.39588200295576,20,67.6271158712331,434.0,11.88898010020693,13.153346984526964,0.28454336816666675,104.87652169239664,5884116,0.464950906887048,86.54409999999996,0.0,5.711298088345162,97.73626832131019,92.35107901642871,48,38.866390768981574,0.0,12.298680220936609,11.43706583990847,0.21417222133333333,100.24169033285636,4340967,0.3387195294156728,66.2261,0.0,11.734827631615447
2020-07-08,97.52977043880672,96.94108310901376,14,50.46801026766673,26.0,9.323227331978973,12.400240775699976,0.4619296041666666,89.53027433509773,4946724,0.5240512887352846,172.07979999999992,0.0,9.213675249599829,89.92305052141857,86.50265413354143,20,66.61200134782514,432.0,11.88898010020693,13.153346984526964,0.2889682871666667,105.12315642100927,5884116,0.4647648515738984,88.73639999999996,0.0,6.4179453764847825,97.28582170245178,92.18125219574236,48,37.450347733649465,0.0,12.298680220936609,11.43706583990847,0.21600002266666665,100.12409003928978,4340967,0.3405945342302724,68.4404,0.0,11.965091994371484
2020-07-09,98.24724276288107,96.9116124306338,14,50.1472789234023,3.0,9.323227331978973,12.400240775699976,0.4660520425,89.58263021061401,4946724,0.5328214058765803,174.93389999999994,0.0,10.046817235166342,90.14893752218944,86.60663073931265,20,65.3896367230533,363.0,11.88898010020693,13.153346984526964,0.29370311916666664,105.41097567278184,5884116,0.4645787962607488,90.92869999999996,0.0,6.798426049830747,96.74932509289349,91.97834638509352,48,38.043237069937504,0.0,12.298680220936609,11.43706583990847,0.21798931583333334,100.01268712167447,4340967,0.342469539044872,70.65469999999998,0.0,12.026768518380006
2020-07-10,99.01080842063702,96.88480130282164,14,54.51410301732072,3.0,9.323227331978973,12.400240775699976,0.4703097408333333,89.6526324423679,4946724,0.541591523017876,177.78799999999995,0.0,10.936071166769421,90.36289370474917,86.70781182026943,20,73.34729165349488,391.0,11.88898010020693,13.153346984526964,0.2987478641666666,105.7399794477144,5884116,0.4643927409475992,93.12099999999998,0.0,4.0064153113028285,96.12677849263521,91.74236158448221,48,41.05265527566075,0.0,12.298680220936609,11.43706583990847,0.22014010083333332,99.90748158001043,4340967,0.3443445438594716,72.869,0.0,12.67996399459738
2020-07-11,99.689638627167,96.84567133290335,14,52.477987140824965,3.0,9.323227331978973,12.400240775699976,0.4745658046666666,89.73012891032559,4946724,0.5503616401591718,178.29029999999992,0.0,11.743853071047196,90.58264588861334,86.82132750663679,20,73.96413373955562,387.0,11.88898010020693,13.153346984526964,0.30395574066666664,106.08265595760663,5884116,0.4642066856344496,96.8181,0.0,5.148827738588917,95.62299063651136,91.58411716563978,48,40.90763396942562,0.0,12.298680220936609,11.43706583990847,0.222405815,99.807076787855,4340967,0.3462195486740712,78.7584,0.0,13.153816172363324
2020-07-12,100.28373338247113,96.79422252087893,14,52.57676710605024,3.0,9.323227331978973,12.400240775699976,0.478820234,89.81511961448713,4946724,0.5591317573004674,178.79259999999994,0.0,12.283767821761884,90.80819407378193,86.94717779841466,20,71.68193897344841,385.0,11.88898010020693,13.153346984526964,0.3093267486666667,106.43900520245859,5884116,0.4640206303213,100.5152,0.0,6.541715764674097,95.23796152452194,91.50361312856623,48,40.11044488897159,0.0,12.298680220936609,11.43706583990847,0.22478645833333333,99.71147274520807,4340967,0.34809455348867074,84.6478,0.0,13.96867059354894
2020-07-13,100.79309268654923,96.73045486674835,14,50.78739238418614,3.0,9.323227331978973,12.400240775699976,0.4830730288333333,89.90760455485243,4946724,0.5679018744417631,179.29489999999996,0.0,12.464601676615846,91.03953826025491,87.08536269560305,20,70.50372168048341,301.0,11.88898010020693,13.153346984526964,0.31486088816666674,106.80902718227024,5884116,0.4638345750081504,104.2123,0.0,6.436786078339919,94.97169115666695,91.50084947326157,48,38.961127162106685,0.0,12.298680220936609,11.43706583990847,0.2272820308333333,99.62066945206976,4340967,0.3499695583032704,90.5372,0.0,13.589431787312586
2020-07-14,101.21771653940144,96.6543683705117,14,50.61226081125767,3.0,9.323227331978973,12.400240775699976,0.4873241891666666,90.00758373142159,4946724,0.5766719915830588,179.79719999999998,0.0,13.616166520246873,91.27667844803234,87.23588219820198,20,71.17847946076809,287.0,11.88898010020693,13.153346984526964,0.32055815916666675,107.19272189704157,5884116,0.4636485196950008,107.90940000000002,0.0,4.311092913488504,94.82417953294642,91.57582619972577,48,38.60035449240818,0.0,12.298680220936609,11.43706583990847,0.2298925325,99.53466690844,4340967,0.35184456311787,96.4266,0.0,12.876333290633541
2020-07-15,101.5576049410277,96.56596303216891,14,48.4141183114216,3.0,9.323227331978973,12.400240775699976,0.4915737150000001,90.1150571441945,4946724,0.5854421087243545,180.2995,0.0,14.418297895056511,91.51961463711422,87.39873630621149,20,72.01880192495112,296.0,11.88898010020693,13.153346984526964,0.32641856166666666,107.5900893467726,5884116,0.4634624643818511,111.60650000000004,0.0,4.381107835150994,94.7954266533603,91.72854330795884,48,37.80197221344191,0.0,12.298680220936609,11.43706583990847,0.2326179633333333,99.4534651143188,4340967,0.3537195679324696,102.316,0.0,13.414335037845595
2020-07-16,101.81275789142799,96.46523885171995,14,47.80855194426945,3.0,9.323227331978973,12.400240775699976,0.4958216063333333,90.23002479317124,4946724,0.5942122258656503,180.8018,0.0,14.761858894628196,91.76834682750048,87.5739250196315,20,71.34077351576164,288.0,11.88898010020693,13.153346984526964,0.3324420956666667,108.00112953146336,5884116,0.4632764090687015,115.30360000000003,0.0,4.237419000432601,94.8854325179086,91.95900079796084,48,38.15375004154204,0.0,12.298680220936609,11.43706583990847,0.2354583233333333,99.37706406970621,4340967,0.3555945727470692,108.2054,0.0,13.999922386300767
2020-07-17,101.98317539060238,96.3521958291649,14,47.475295495804936,3.0,9.323227331978973,12.400240775699976,0.5000678631666667,90.35248667835181,4946724,0.6029823430069461,181.3041,0.0,15.281969017352688,92.02287501919119,87.76144833846205,20,70.13555094109914,267.0,11.88898010020693,13.153346984526964,0.3386287611666666,108.42584245111378,5884116,0.463090353755552,119.00070000000004,0.0,4.642855802518409,95.09419712659133,92.2671986697317,48,39.50097230466846,0.0,12.298680220936609,11.43706583990847,0.2384136125,99.30546377460216,4340967,0.3574695775616688,114.09480000000002,0.0,13.5817023560637
2020-07-18,102.06885743855082,96.22683396450373,14,46.976764913125045,3.0,9.323227331978973,12.400240775699976,0.5043124855000001,90.48244279973619,4946724,0.6117524601482417,181.8064,0.0,16.367975715973735,92.28319921218628,87.96130626270313,20,71.86635903356103,270.0,11.88898010020693,13.153346984526964,0.3449785581666667,108.86422810572388,5884116,0.4629042984424023,122.69780000000004,0.0,4.459320248602312,95.42172047940849,92.6531369232714,48,39.78156723471879,0.0,12.298680220936609,11.43706583990847,0.2414838308333333,99.23866422900669,4340967,0.3593445823762684,119.98420000000002,0.0,12.680005054731732
2020-07-19,102.06980403527331,96.08915325773644,14,48.24104817583265,3.0,9.323227331978973,12.400240775699976,0.5085554733333334,90.61989315732431,4946724,0.6205225772895374,182.3087,0.0,14.349612436431586,92.54931940648581,88.17349879235478,20,71.77496505107169,278.0,11.88898010020693,13.153346984526964,0.35149148666666663,109.31628649529371,5884116,0.4627182431292527,126.39490000000004,0.0,3.8232758584777065,95.8680025763601,93.11681555857996,48,40.52960322689407,0.0,12.298680220936609,11.43706583990847,0.2446689783333333,99.17666543291978,4340967,0.361219587190868,125.8736,0.0,12.810984964444616
2020-07-20,101.98601518076984,95.93915370886295,14,47.316622860356645,3.0,9.323227331978973,12.400240775699976,0.5127968266666668,90.76483775111629,4946724,0.629292694430833,182.811,0.0,12.331071711196895,92.82123560208973,88.39802592741694,20,70.38870011364898,275.0,11.88898010020693,13.153346984526964,0.3581675466666667,109.78201761982322,5884116,0.4625321878161032,130.09200000000004,0.0,4.345277216104209,96.43304341744614,93.65823457565745,48,40.50085106272378,0.0,12.298680220936609,11.43706583990847,0.247969055,99.1194673863414,4340967,0.3630945920054676,131.763,0.0,11.440612738530094
2020-07-21,101.93815390256813,95.82147062040484,14,48.7572125457917,3.0,9.323227331978973,12.400240775699976,0.5169895036818183,90.91425484818363,4946724,0.6380628115721287,188.3395,0.0,11.37134925686883,93.14316139808918,88.65244486143162,20,71.52722159463936,226.0,11.88898010020693,13.153346984526964,0.3649430842575757,110.25430533500496,5884116,0.4623461325029535,136.75510000000003,0.0,5.194643601938321,97.08737878829555,94.25022348367241,48,39.23462908144489,0.0,12.298680220936609,11.43706583990847,0.2513757594090909,99.07029442726706,4340967,0.3649695968200672,139.72050000000002,0.0,11.777482286017698
2020-07-22,101.92622020066817,95.73610399236199,14,49.6349568139384,3.0,9.323227331978973,12.400240775699976,0.5211335043787878,91.06814444852628,4946724,0.6468329287134243,193.868,0.0,10.137326825872652,93.51509679448408,88.9367555943988,20,71.83935502944027,222.0,11.88898010020693,13.153346984526964,0.3718180994393939,110.73314964083893,5884116,0.4621600771898039,143.41820000000004,0.0,5.504040284275648,97.83100868890835,94.89278228262478,48,38.90146476749093,0.0,12.298680220936609,11.43706583990847,0.254889091560606,99.02914655569666,4340967,0.3668446016346668,147.67800000000003,0.0,11.443823766569144
2020-07-23,101.95021407506992,95.68305382473442,14,50.195929737525866,4.0,9.323227331978973,12.400240775699976,0.5252288287575758,91.22650655214426,4946724,0.6556030458547201,199.3965,0.0,9.146708562888664,93.93704179127441,89.25095812631857,20,71.83940816545095,218.0,11.88898010020693,13.153346984526964,0.3787925922121212,111.21855053732513,5884116,0.4619740218766543,150.08130000000003,0.0,5.5158115121223465,98.66393311928455,95.5859109725146,48,38.05609021887616,0.0,12.298680220936609,11.43706583990847,0.25850905145454545,98.99602377163029,4340967,0.3687196064492664,155.63550000000004,0.0,12.292299429465075
2020-07-24,102.01013552577344,95.66232011752216,14,50.55478510005389,3.0,9.323227331978973,12.400240775699976,0.5292754768181819,91.38934115903758,4946724,0.6643731629960158,204.925,0.0,9.589940752805198,94.40899638846021,89.5950524571908,20,72.17740175666627,217.0,11.88898010020693,13.153346984526964,0.3858665625757576,111.71050802446348,5884116,0.4617879665635048,156.74440000000004,0.0,5.721412669213955,99.58615207942414,96.32960955334187,48,37.99868847058726,0.0,12.298680220936609,11.43706583990847,0.2622356390909091,98.97092607506788,4340967,0.37059461126386606,163.59300000000005,0.0,14.178610409550874
2020-07-25,102.10598455277866,95.67390287072516,14,51.500656945342634,3.0,9.323227331978973,12.400240775699976,0.5332734485606061,91.55664826920628,4946724,0.6731432801373115,210.4535,0.0,9.958532918320303,94.9309605860415,89.96903858701559,20,71.20381730960639,227.0,11.88898010020693,13.153346984526964,0.39304001053030296,112.20902210225412,5884116,0.4616019112503551,163.40750000000003,0.0,5.7730490336086975,100.59766556932706,97.1238780251066,48,39.28508348508189,0.0,12.298680220936609,11.43706583990847,0.26606885446969697,98.95385346600945,4340967,0.3724696160784656,171.55050000000006,0.0,15.122121894254803
2020-07-26,102.23776115608564,95.71780208434349,14,51.500656945342634,3.0,9.323227331978973,12.400240775699976,0.5372227439848485,91.7284278826503,4946724,0.6819133972786072,215.98200000000003,0.0,9.958532918320303,95.50293438401822,90.37291651579287,20,67.88809438511005,237.0,11.88898010020693,13.153346984526964,0.4003129360757576,112.71409277069695,5884116,0.4614158559372055,170.07060000000004,0.0,7.048879621785662,101.6984735889934,97.96871638780875,48,40.02919156195257,0.0,12.298680220936609,11.43706583990847,0.27000869759090906,98.94480594445506,4340967,0.3743446208930651,179.50800000000004,0.0,17.060162053628993
2020-07-27,102.40546533569434,95.79401775837708,14,52.71392351240782,3.0,9.323227331978973,12.400240775699976,0.5411233630909091,91.90467999936966,4946724,0.6906835144199028,221.51050000000004,0.0,9.285819742011864,96.1249177823904,90.80668624352272,20,65.08162788170871,212.0,11.88898010020693,13.153346984526964,0.4076853392121213,113.22572002979204,5884116,0.461229800624056,176.73370000000003,0.0,7.681479879719129,102.88857613842312,98.86412464144837,48,40.648894739170814,0.0,12.298680220936609,11.43706583990847,0.2740551684545454,98.94378351040459,4340967,0.3762196257076648,187.46550000000005,0.0,17.065060672602907
2020-07-28,102.60909709160481,95.90254989282595,14,56.3175538434293,1.0,9.323227331978973,12.400240775699976,0.544975305878788,92.08540461936438,4946724,0.6994536315611986,227.03900000000004,0.0,8.977886405146213,96.796910781158,91.27034777020508,20,65.79529469472659,222.0,11.88898010020693,13.153346984526964,0.4151572199393939,113.7439038795393,5884116,0.4610437453109063,183.39680000000004,0.0,7.693449070219426,104.1679732176162,99.81010278602542,48,39.183177560977065,0.0,12.298680220936609,11.43706583990847,0.27820826706060603,98.95078616385817,4340967,0.3780946305222644,195.4230000000001,0.0,17.64303292796543
2020-07-29,102.848656423817,96.04339848769014,14,58.161890869785786,1.0,9.323227331978973,12.400240775699976,0.5487785723484849,92.27060174263441,4946724,0.7082237487024943,232.56750000000005,0.0,10.102886129367716,97.51891338032114,91.76390109583998,20,65.73643536209677,222.0,11.88898010020693,13.153346984526964,0.42272857825757576,114.26864431993882,5884116,0.4608576899977567,190.05990000000003,0.0,6.9925089264300855,105.53666482657269,100.80665082153992,48,36.40024898632144,0.0,12.298680220936609,11.43706583990847,0.2824679934090909,98.96581390481569,4340967,0.379969635336864,203.38050000000004,0.0,17.792575765044692
2020-07-30,103.12414333233092,96.2165635429696,14,58.9514666663017,1.0,9.323227331978973,12.400240775699976,0.5525331625,92.46027136917981,4946724,0.71699386584379,238.0960000000001,0.0,10.880504548156777,98.29092557987973,92.28734622042738,20,66.41480931909,223.0,11.88898010020693,13.153346984526964,0.4303994141666667,114.79994135099054,5884116,0.4606716346846071,196.72300000000004,0.0,6.491275744843555,106.99465096529256,101.85376874799186,48,37.21407185117725,0.0,12.298680220936609,11.43706583990847,0.2868343475,98.98886673327722,4340967,0.3818446401514636,211.33800000000005,0.0,17.262261415313493
2020-07-31,103.4207389851093,96.42452465916008,14,57.978897112898274,1.0,9.323227331978973,12.400240775699976,0.556119764,92.6354756476673,4946724,0.71699386584379,242.27810000000005,0.0,11.123125314841941,99.1170575512305,92.8468134008856,20,54.78011095388957,255.0,11.88898010020693,13.153346984526964,0.4379256420000001,115.2940184417743,5884116,0.4606716346846071,201.87530000000004,0.0,8.805548819516568,108.53174835328959,102.93711564833148,48,37.312989328691344,0.0,12.298680220936609,11.43706583990847,0.29117674599999993,99.00858674346428,4340967,0.3818446401514636,217.0292000000001,0.0,17.764566224776498
2020-08-01,103.65528143171025,96.62741096553715,14,57.86025893640975,1.0,9.323227331978973,12.400240775699976,0.5595527363333334,92.79479775915672,4946724,0.7220186759962687,240.76520000000005,0.0,12.045557978649649,99.9472004573964,93.40846828168227,20,50.8521340999075,238.0,11.88898010020693,13.153346984526964,0.4454436928333335,115.74009225098743,5884116,0.4600800735126364,204.15600000000003,0.0,9.767792402509508,110.12247349055849,104.03467923219328,48,37.74984270541295,0.0,12.298680220936609,11.43706583990847,0.2956391798333334,99.02523988135836,4340967,0.38507100064050587,221.09350000000003,0.0,18.09762204200154
2020-08-02,103.82777067213371,96.82522246210087,14,58.0180681005589,1.0,9.323227331978973,12.400240775699976,0.5628320794999999,92.93823770364796,4946724,0.7270434861487474,239.25230000000005,0.0,12.616180537086748,100.78135429837731,93.97231086281748,20,51.05593628765954,232.0,11.88898010020693,13.153346984526964,0.4529535666666666,116.13816277863005,5884116,0.4594885123406656,206.43670000000003,0.0,11.10222557010836,111.76682637709922,105.14645949957723,48,38.40841756533101,0.0,12.298680220936609,11.43706583990847,0.30022164900000003,99.03882614695956,4340967,0.3882973611295481,225.15780000000004,0.0,19.965625499136767
2020-08-03,103.93820670637976,97.0179591488512,14,68.08313150029645,1.0,9.323227331978973,12.400240775699976,0.5659577935000001,93.06579548114115,4946724,0.7320682963012259,237.73940000000007,0.0,11.133745077798354,101.61951907417328,94.53834114429114,20,49.0752420389073,232.0,11.88898010020693,13.153346984526964,0.4604552635,116.48823002470205,5884116,0.4588969511686948,208.71740000000003,0.0,11.513679153969386,113.46480701291176,106.27245645048336,48,39.518165469731976,0.0,12.298680220936609,11.43706583990847,0.3049241535,99.04934554026778,4340967,0.3915237216185904,229.22210000000004,0.0,18.615185199957658
2020-08-04,103.98658953444836,97.20562102578819,14,77.0081313963489,1.0,9.323227331978973,12.400240775699976,0.5689298783333334,93.1774710916362,4946724,0.7370931064537046,236.22650000000007,0.0,12.811985064093008,102.46169478478431,95.10655912610329,20,64.61448750765021,242.0,11.88898010020693,13.153346984526964,0.4679487833333334,116.79029398920349,5884116,0.458305389996724,210.9981,0.0,9.789694531574133,115.21641539799616,107.41267008491164,48,42.131057940433024,0.0,12.298680220936609,11.43706583990847,0.3097466933333333,99.05679806128306,4340967,0.3947500821076326,233.2864,0.0,17.887711776370683
2020-08-05,103.97291915633951,97.3882080929118,14,80.3452335917566,1.0,9.323227331978973,12.400240775699976,0.5717483340000001,93.27326453513314,4946724,0.7421179166061833,234.71360000000007,0.0,11.363435745238931,103.30788143021044,95.67696480825389,20,64.7380941433155,250.0,11.88898010020693,13.153346984526964,0.4754341261666667,117.04435467213436,5884116,0.4577138288247533,213.27880000000005,0.0,11.857090675558204,117.02165153235241,108.56710040286205,48,46.79069543588475,0.0,12.298680220936609,11.43706583990847,0.31468926849999995,99.0611837100054,4340967,0.3979764425966749,237.3507,0.0,16.157855304731147
2020-08-06,103.89719557205322,97.56572035022205,14,78.25063925575097,1.0,9.323227331978973,12.400240775699976,0.5744131605,93.35317581163194,4946724,0.747142726758662,233.20070000000007,0.0,9.300908236128508,104.1580790104516,96.24955819074295,20,63.79610986392075,225.0,11.88898010020693,13.153346984526964,0.48291129200000005,117.25041207349464,5884116,0.4571222676527825,215.55950000000004,0.0,10.168136737962476,118.8805154159805,109.73574740433465,48,49.114675089129065,0.0,12.298680220936609,11.43706583990847,0.31975187899999996,99.06250248643481,4340967,0.4012028030857172,241.415,0.0,13.407084502957954
2020-08-07,103.75941878158945,97.73815779771887,14,68.8763593547477,1.0,9.323227331978973,12.400240775699976,0.5769243578333333,93.41720492113268,4946724,0.7521675369111407,231.68780000000007,0.0,9.534471876761383,105.01228752550779,96.82433927357054,20,74.40047401630943,222.0,11.88898010020693,13.153346984526964,0.4903802808333333,117.40846619328434,5884116,0.4565307064808118,217.84020000000004,0.0,8.322118384633624,120.79300704888041,110.91861108932942,48,51.40648430188557,0.0,12.298680220936609,11.43706583990847,0.3249345248333333,99.06075439057129,4340967,0.4044291635747593,245.4793,0.0,13.230122930852838
2020-08-08,103.55958878494828,97.90552043540234,14,67.33327154218449,1.0,9.323227331978973,12.400240775699976,0.5792819260000001,93.46535186363528,4946724,0.7571923470636194,230.17490000000006,0.0,7.213309794998818,105.87050697537909,97.4013080567366,20,73.95806998031851,210.0,11.88898010020693,13.153346984526964,0.4978410926666666,117.51851703150349,5884116,0.455939145308841,220.12090000000006,0.0,5.959358936431452,122.75912643105215,112.11569145784628,48,50.34841393981307,0.0,12.298680220936609,11.43706583990847,0.330237206,99.05593942241482,4340967,0.4076555240638016,249.54360000000003,0.0,12.802922167600533
2020-08-09,103.2977055821296,98.06780826327244,14,69.40958856955494,1.0,9.323227331978973,12.400240775699976,0.581485865,93.49761663913976,4946724,0.7622171572160982,228.66200000000006,0.0,7.951345903568032,106.7327373600654,97.98046454024117,20,74.10963607472492,172.0,11.88898010020693,13.153346984526964,0.5052937275,117.58056458815207,5884116,0.4553475841368703,222.4016000000001,0.0,5.7297502328218926,124.77887356249579,113.32698850988535,48,49.167877461276255,0.0,12.298680220936609,11.43706583990847,0.3356599225,99.04805758196541,4340967,0.4108818845528439,253.60790000000003,0.0,12.44717213339935
2020-08-10,103.0328796297101,98.20589641224066,14,74.82384425597411,1.0,9.323227331978973,12.400240775699976,0.5836686326666667,93.52529278261309,4946724,0.7672419673685769,227.75750000000008,0.0,7.98500137280476,107.58103242065796,98.54613921165695,20,74.77608949430895,182.0,11.88898010020693,13.153346984526964,0.5128584851666667,117.62287242480684,5884116,0.4547560229648995,223.15710000000007,0.0,6.242047770577352,126.76225338875341,114.51580771910255,48,48.73078327457406,0.0,12.298680220936609,11.43706583990847,0.3412361628333333,99.0399375320338,4340967,0.4141082450418861,254.93580000000003,0.0,12.385101523627233
2020-08-11,102.76228474725686,98.31854924598338,14,71.79679174555297,1.0,9.323227331978973,12.400240775699976,0.5858180351666665,93.5515717026102,4946724,0.7722667775210555,226.24140000000008,0.0,8.894426455766492,108.4027446736605,99.0981543608312,20,74.92590479835421,208.0,11.88898010020693,13.153346984526964,0.5203036480000001,117.64654125769607,5884116,0.4541644617929288,225.0695000000001,0.0,6.059259822452432,128.59950845626506,115.63523212959072,48,48.59338937787725,0.0,12.298680220936609,11.43706583990847,0.3468653268333333,99.03260714096352,4340967,0.4173346055309282,253.53590000000003,0.0,11.869902214535092
