AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe
Indicator,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Code,FCS,Fatality,Fuel,Lat,Lon,NDVI,NDVI Anomaly,Oil and fats,Population,Pulses and nuts,Rainfall (mm),Ramadan,rCSI,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Code,FCS,Fatality,Fuel,Lat,Lon,NDVI,NDVI Anomaly,Oil and fats,Population,Pulses and nuts,Rainfall (mm),Ramadan,rCSI,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Cereals and tubers,Code,FCS,Fatality,Fuel,Lat,Lon,NDVI,NDVI Anomaly,Oil and fats,Population,Pulses and nuts,Rainfall (mm),Ramadan,rCSI
2017-09-05,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-06,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-07,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-08,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-09,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-10,72.989240895784,99.04081793587048,,14.0,,,,9.323227331978973,12.400240775699976,0.6501695,96.0071779529835,,4946724.0,,49.909,,,79.67741777195491,97.5752574961348,,20.0,,,,11.88898010020693,13.153346984526964,0.6148524000000001,102.13676060572399,,5884116.0,,29.005,,,90.05888992204541,100.301552042395,,48.0,,,,12.298680220936609,11.43706583990847,0.4940261,93.91109014324378,,4340967.0,,32.94,,
2017-09-11,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-12,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-13,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-14,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-15,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-16,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-17,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-18,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-19,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-20,82.7206635882473,91.81871379249807,,14.0,,,,9.323227331978973,12.400240775699976,0.6526385,96.9176871018537,,4946724.0,,75.83800000000002,,,82.5844611768646,98.283423627235,,20.0,,,,11.88898010020693,13.153346984526964,0.5842864000000001,101.90336693180099,,5884116.0,,59.271,,,95.5013523060565,106.83002171615699,,48.0,,,,12.298680220936609,11.43706583990847,0.4694151,94.4672603344888,,4340967.0,,63.639,,
2017-09-21,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-22,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-23,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-24,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-25,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-26,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-27,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-28,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-29,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-09-30,101.49229506448201,95.9005890329385,,14.0,,,,9.323227331978973,12.400240775699976,0.6482998000000001,96.70179349127359,,4946724.0,,83.11200000000002,,,110.60547974257099,97.43304523003651,,20.0,,,,11.88898010020693,13.153346984526964,0.5512335999999999,101.135983625364,,5884116.0,,37.323,,,129.089064283554,105.737718218507,,48.0,,,,12.298680220936609,11.43706583990847,0.4402759,94.16320747596201,,4340967.0,,25.736,,
2017-10-01,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-02,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-03,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-04,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-05,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-06,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-07,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-08,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-09,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-10,105.046762994331,88.9956891096038,,14.0,,,,9.323227331978973,12.400240775699976,0.6375613,95.672349677352,,4946724.0,,27.27,,,121.952911637741,92.17890803874157,,20.0,,,,11.88898010020693,13.153346984526964,0.5100042,99.56373631453371,,5884116.0,,4.149,,,140.150127650128,102.13002670118901,,48.0,,,,12.298680220936609,11.43706583990847,0.4035382,92.88352956355592,,4340967.0,,1.634,,
2017-10-11,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-12,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-13,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-14,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-15,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-16,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-17,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-18,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-19,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-20,85.3867461338514,87.17755939198709,,14.0,,,,9.323227331978973,12.400240775699976,0.6190554,93.9444015949287,,4946724.0,,9.703,,,92.68489159311,92.8711214509951,,20.0,,,,11.88898010020693,13.153346984526964,0.4631126,96.95807417384528,,5884116.0,,2.605,,,90.66786917928509,107.933324547179,,48.0,,,,12.298680220936609,11.43706583990847,0.3643946,90.84403406257229,,4340967.0,,0.8320000000000001,,
2017-10-21,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-22,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-23,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-24,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-25,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-26,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-27,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-28,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-29,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-30,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-10-31,46.6750599848555,79.2994199631636,,14.0,,,,9.323227331978973,12.400240775699976,0.55018,89.03181131628773,,4946724.0,,4.188,,,56.5114541832669,95.94682646202169,,20.0,,,,11.88898010020693,13.153346984526964,0.3688452,90.79109571595949,,5884116.0,,1.402,,,65.8831260742089,110.084536082474,,48.0,,,,12.298680220936609,11.43706583990847,0.301489,88.91293140563732,,4340967.0,,0.5670000000000001,,
2017-11-01,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-02,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-03,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-04,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-05,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-06,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-07,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-08,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-09,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-10,35.997518109145496,78.7093447564652,,14.0,,,,9.323227331978973,12.400240775699976,0.5055609999999999,87.0673634634306,,4946724.0,,1.056,,,70.59581639734309,90.7003646849292,,20.0,,,,11.88898010020693,13.153346984526964,0.33346809999999993,89.59786255689409,,5884116.0,,0.235,,,86.51702207257759,104.28703147601401,,48.0,,,,12.298680220936609,11.43706583990847,0.2809103,89.86081647239521,,4340967.0,,0.16399999999999998,,
2017-11-11,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-12,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-13,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-14,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-15,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-16,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-17,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-18,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-19,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-20,41.9367262723521,79.3151101605405,,14.0,,,,9.323227331978973,12.400240775699976,0.4590213,85.6635797093181,,4946724.0,,0.0,,,81.99112238427391,83.64285876811759,,20.0,,,,11.88898010020693,13.153346984526964,0.305051,89.3975845976239,,5884116.0,,0.0,,,93.5489495248888,93.682368651287,,48.0,,,,12.298680220936609,11.43706583990847,0.2624261,90.587934428397,,4340967.0,,0.0,,
2017-11-21,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-22,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-23,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-24,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-25,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-26,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-27,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-28,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-29,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-11-30,91.49288315127441,82.2711573852321,,14.0,,,,9.323227331978973,12.400240775699976,0.3821792,85.8400414403707,,4946724.0,,0.0,,,99.7563352826511,99.31372210918371,,20.0,,,,11.88898010020693,13.153346984526964,0.2701308,91.26724103523192,,5884116.0,,0.0,,,100.03937007874,120.51831627253401,,48.0,,,,12.298680220936609,11.43706583990847,0.2383857,92.54340433493,,4340967.0,,0.0,,
2017-12-01,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-12-02,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-12-03,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-12-04,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-12-05,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-12-06,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-12-07,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-12-08,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-12-09,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-12-10,100.07,85.8099514415165,,14.0,,,,9.323227331978973,12.400240775699976,0.3555733,87.18661485571991,,4946724.0,,0.006999999999999999,,,100.0,113.86682775148,,20.0,,,,11.88898010020693,13.153346984526964,0.2608822,92.6158949176911,,5884116.0,,0.0,,,100.0,135.97041239709998,,48.0,,,,12.298680220936609,11.43706583990847,0.2326663,93.793961828905,,4340967.0,,0.0,,
2017-12-11,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-12-12,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
2017-12-13,,,,14.0,,,,9.323227331978973,12.400240775699976,,,,4946724.0,,,,,,,,20.0,,,,11.88898010020693,13.153346984526964,,,,5884116.0,,,,,,,,48.0,,,,12.298680220936609,11.43706583990847,,,,4340967.0,,,,
