AdminStrata,Adamawa,Borno,Gombe,Jigawa,Kaduna,Kano,Katsina,Kebbi,Lagos,Oyo,Sokoto,Yobe,Zamfara
Food Group,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers,Cereals and tubers
2020-03-02,-0.0951891326330247,-0.12362671651899904,0.37927081489287273,-1.1646683898024934,0.09561646843121888,-0.41875276126014654,0.10193326237374378,-0.3148202043105692,0.849009801567879,0.6400898338593963,,-0.716732278415195,-0.04232329998906508
2020-03-03,-0.08907243301648606,-0.12188110332574108,0.37943730678415144,-1.1646683898024934,0.09918925579771544,-0.41641470349239,0.11182788261801402,-0.3159261931624614,0.8567662719213347,0.6521412910050364,,-0.7038866234728853,-0.03825340159148593
2020-03-04,-0.08295573339994741,-0.12013549013248312,0.3796037986754302,-1.1646683898024934,0.102762043164212,-0.41407664572463354,0.12172250286228425,-0.3170321820143536,0.8645227422747904,0.6641927481506763,,-0.6910409685305755,-0.03418350319390678
2020-03-05,-0.07683903378340876,-0.11838987693922517,0.3797702905667089,-1.1646683898024934,0.10633483053070857,-0.411738587956877,0.13161712310655446,-0.3181381708662459,0.8722792126282461,0.6762442052963163,,-0.6781953135882657,-0.030113604796327617
2020-03-06,-0.07072233416687011,-0.11664426374596722,0.3799367824579876,-1.1646683898024934,0.10990761789720513,-0.4094005301891205,0.14151174335082467,-0.31924415971813813,0.8800356829817019,0.6882956624419563,,-0.6653496586459559,-0.026043706398748458
2020-03-07,-0.06460563455033147,-0.11489865055270926,0.3801032743492664,-1.1646683898024934,0.11348040526370169,-0.40706247242136395,0.15140636359509488,-0.32035014857003036,0.8877921533351576,0.7003471195875963,,-0.6525040037036461,-0.0219738080011693
2020-03-08,-0.058488934933792806,-0.1131530373594513,0.3802697662405451,-1.1646683898024934,0.11705319263019826,-0.4047244146536074,0.1613009838393651,-0.3214561374219226,0.8955486236886132,0.7123985767332363,,-0.6396583487613363,-0.017903909603590142
2020-03-09,-0.05237223531725416,-0.11140742416619336,0.3804362581318238,-1.1646683898024934,0.12062597999669482,-0.4023863568858509,0.1711956040836353,-0.3225621262738148,0.9033050940420689,0.7244500338788763,,-0.6268126938190265,-0.013834011206010985
2020-03-10,-0.0462555357007155,-0.1096618109729354,0.38060275002310257,-1.1646683898024934,0.12419876736319138,-0.40004829911809436,0.1810902243279055,-0.3236681151257071,0.9110615643955247,0.7365014910245162,,-0.6139670388767167,-0.009764112808431827
2020-03-11,-0.04013883608417684,-0.10791619777967744,0.3807692419143813,-1.1646683898024934,0.12777155472968793,-0.39771024135033783,0.1909848445721757,-0.3247741039775993,0.9188180347489804,0.7485529481701563,,-0.6011213839344068,-0.005694214410852669
2020-03-12,-0.034022136467638193,-0.10617058458641948,0.38093573380566004,-1.1646683898024934,0.1313443420961845,-0.39537218358258136,0.20087946481644592,-0.32588009282949154,0.9265745051024361,0.7606044053157962,,-0.5882757289920971,-0.0016243160132735116
2020-03-13,-0.027905436851099537,-0.10442497139316152,0.38110222569693875,-1.1646683898024934,0.13491712946268108,-0.39303412581482483,0.21077408506071613,-0.32698608168138377,0.9343309754558918,0.7726558624614362,,-0.5754300740497873,0.0024455823843056463
2020-03-14,-0.02178873723456088,-0.10267935819990358,0.38126871758821745,-1.1646683898024934,0.13848991682917766,-0.3906960680470683,0.22066870530498633,-0.32809207053327605,0.9420874458093474,0.7847073196070762,,-0.5625844191074775,0.006515480781884804
2020-03-15,-0.015672037618022227,-0.10093374500664562,0.3814352094794962,-1.1646683898024934,0.14206270419567424,-0.38835801027931177,0.23056332554925654,-0.3291980593851683,0.9498439161628032,0.7967587767527162,,-0.5497387641651676,0.010585379179463962
2020-03-16,-0.00955533800148357,-0.09918813181338766,0.3816017013707749,-1.1646683898024934,0.14563549156217082,-0.38601995251155524,0.24045794579352672,-0.3303040482370605,0.9576003865162589,0.8088102338983562,,-0.5368931092228579,0.01465527757704312
