Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2018,05,13844,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2018,06,13980,50 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2018,07,13730,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2018,08,13172,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2018,09,13280,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2018,10,13032,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2018,11,13030,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2018,12,13305,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,01,13224,50 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,02,13035,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,03,13110,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,04,13190,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,05,,50 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,06,,50 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,07,14226.6699,50 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,08,13653.3333,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,09,14840,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,10,15930,50 KG,NGN,FEWSNET 
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,11,16290,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Wholesale,2019,12,16650,50 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,01,305.159,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,02,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,03,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,04,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,05,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,06,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,07,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,08,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,09,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,10,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,11,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2018,12,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2019,01,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2019,02,287.082,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2019,03,281.066,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2019,04,283.313,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2019,05,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2019,06,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2019,07,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2019,08,286.9273,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2019,09,323.3235,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (imported),Retail,2019,10,338.3405,KG,NGN,FEWSNET 
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2013,11,6200,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2013,12,6200,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,01,6000,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,02,5950,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,03,5800,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,04,5725,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,05,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,06,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,07,5800,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,08,5700,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,09,5322,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,10,5130,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,11,5195,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2014,12,5112,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,01,5170,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,02,5060,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,03,4828,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,04,5320,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,05,4930,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,06,4680,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,07,5136,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,08,5370,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,09,6520,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,10,6215,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,11,6100,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2015,12,6100,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,01,6415,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,02,7285,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,03,7540,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,04,8275,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,05,10360,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,06,11420,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,07,12160,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,08,15116,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,09,12380,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,10,10600,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,11,12400,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2016,12,12800,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,01,15200,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,02,15640,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,03,15476,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,04,15890,100 KG,NGN,FEWS NET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,05,15960,100 KG,NGN,FEWS NET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,06,16280,100 KG,NGN,FEWS NET (weekly); Nigeria
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,07,14400,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,08,15728,100 KG,NGN,FEWS NET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,09,12320,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,10,9045,100 KG,NGN,FewsNet
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,11,9156,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2017,12,9160,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,01,9552,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,02,10020,100 KG,NGN,Fewsnet
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,03,10415,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,04,11585,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,05,11804,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,06,11475,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,07,11325,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,08,9984,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,09,9385,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,10,8795,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,11,8545,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2018,12,8570,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,01,8364,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,02,8350,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,03,9155,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,04,9240,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,05,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,06,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,07,7706.6699,100 KG,NGN,FEWSNET via FAO: GIEWS/FPMA
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,08,7626.6667,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,09,7265,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,10,8470,100 KG,NGN,FEWSNET 
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,11,8795,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Wholesale,2019,12,8245,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,01,93.286,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,02,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,03,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,04,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,05,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,06,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,07,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,08,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,09,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,10,87.428,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,11,88.215,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2018,12,88.2145,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2019,01,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2019,02,86.7835,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2019,03,101.071,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2019,04,96.6795,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2019,05,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2019,06,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2019,07,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2019,08,77.1133,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2019,09,78.927,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Maize (white),Retail,2019,10,86.615,KG,NGN,FEWSNET 
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2014,07,14200,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2014,08,14600,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2014,09,14200,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2014,10,14535,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2014,11,13300,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2014,12,13900,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,01,13635,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,02,14050,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,03,14260,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,04,14870,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,05,14280,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,06,14280,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,07,14256,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,08,14725,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,09,16340,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,10,15395,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,11,13850,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2015,12,13400,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,01,14275,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,02,17065,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,03,17424,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,04,18465,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,05,23900,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,06,24200,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,07,23941.5,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,08,29088,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,09,25620,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,10,22950,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,11,26460,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2016,12,27000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,01,27000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,02,29500,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,03,29500,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,04,29500,100 KG,NGN,FEWS NET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,05,29500,100 KG,NGN,FEWS NET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,06,29225,100 KG,NGN,FEWS NET (weekly); Nigeria
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,07,28000,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,08,27992,100 KG,NGN,FEWS NET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,09,25700,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,10,22400,100 KG,NGN,FewsNet
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,11,23260,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2017,12,24725,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,01,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,02,26200,100 KG,NGN,Fewsnet
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,03,25955,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,04,27080,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,05,27168,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,06,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,07,25955,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,08,24664,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,09,22415,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,10,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,11,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2018,12,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,01,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,02,21875,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,03,26235,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,04,25685,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,05,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,06,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,07,,100 KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,08,20153.3333,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,09,23800,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,10,26860,100 KG,NGN,FEWSNET 
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,11,23285,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Wholesale,2019,12,24575,100 KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,01,244.8227,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,02,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,03,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,04,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,05,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,06,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,07,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,08,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,09,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,10,222.374,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,11,221.3275,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2018,12,227.797,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2019,01,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2019,02,234.617,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2019,03,239.3365,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2019,04,248.254,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2019,05,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2019,06,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2019,07,,KG,NGN,
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2019,08,226.1747,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2019,09,237.588,KG,NGN,FEWSNET
Nigeria,Zamfara,Kaura Namoda,Rice (local),Retail,2019,10,264.8605,KG,NGN,FEWSNET 
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2014,07,5500,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2014,08,5000,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2014,09,5004,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2014,10,5750,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2014,11,5455,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2014,12,5368,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2015,01,5130,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2015,02,5135,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2015,03,4996,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2015,04,5340,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2015,05,5140,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2015,06,5100,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2015,07,4864,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2015,08,4460,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2015,09,5044,100 KG,NGN,FEWS NET; Nigeria
Nigeria,Zamfara,Kaura Namoda,Millet,Wholesale,2015,10,5140,100 KG,NGN,FEWS NET; Nigeria
